Rank,Total Time,Computation Time,Derived Communication Time,Measured Communication Time,Message Size
128,15.307217,12.789772,2.517445,2.160192,204800
768,15.312771,12.900602,2.412169,2.046235,204800
896,15.307273,12.790719,2.516554,2.130007,204800
512,15.307327,12.792367,2.514960,2.132955,204800
960,15.307232,12.790283,2.516949,2.139802,204800
320,15.307173,12.789149,2.518024,2.140312,204800
384,15.307185,12.791325,2.515860,2.137709,204800
1152,15.307307,12.791719,2.515588,2.157371,204800
576,15.307327,12.793991,2.513336,2.140428,204800
192,15.308344,12.808773,2.499571,2.137532,204800
1216,15.307308,12.794540,2.512768,2.140687,204800
64,15.307310,12.794389,2.512921,2.139536,204800
832,15.308008,12.816438,2.491570,2.125455,204800
1088,15.307257,12.791650,2.515607,2.150451,204800
448,15.307392,12.796643,2.510749,2.139902,204800
704,15.307223,12.792785,2.514438,2.143499,204800
0,15.307708,12.803678,2.504030,2.140205,204800
256,15.307126,12.797414,2.509712,2.144460,204800
640,15.307068,12.787455,2.519613,2.098064,204800
684,15.281285,12.790465,2.490820,2.160639,204800
691,15.281386,12.912780,2.368606,2.010061,204800
1011,15.276846,12.817410,2.459436,2.094323,204800
1267,15.275429,12.800166,2.475263,2.110502,204800
883,15.275543,12.792130,2.483413,2.113179,204800
1203,15.275532,12.790606,2.484926,2.102034,204800
499,15.275617,12.796078,2.479539,2.113911,204800
1269,15.283557,12.790566,2.492991,2.108252,204800
747,15.266415,12.809495,2.456920,2.087777,204800
811,15.264723,12.798707,2.466016,2.100273,204800
1195,15.264766,12.897230,2.367536,1.992705,204800
939,15.264890,12.796062,2.468828,2.093767,204800
235,15.264952,12.805570,2.459382,2.088502,204800
427,15.264699,12.787870,2.476829,2.096823,204800
43,15.264825,12.791773,2.473052,2.095516,204800
555,15.274131,12.958363,2.315768,1.939066,204800
363,15.264868,12.795816,2.469052,2.087699,204800
171,15.264729,12.787459,2.477270,2.062686,204800
891,15.272782,12.795796,2.476986,2.190842,204800
1174,15.288535,12.907060,2.381475,2.013711,204800
662,15.281069,12.793531,2.487538,2.102919,204800
406,15.281347,12.873191,2.408156,2.039265,204800
278,15.281109,12.793260,2.487849,2.105787,204800
1046,15.280910,12.840911,2.439999,2.060792,204800
1110,15.281065,12.791520,2.489545,2.104191,204800
22,15.281035,12.787452,2.493583,2.100134,204800
534,15.281003,12.820514,2.460489,2.043222,204800
726,15.281178,12.800974,2.480204,2.100555,204800
1238,15.281295,12.799123,2.482172,2.106975,204800
470,15.281374,12.801852,2.479522,2.104765,204800
982,15.282339,12.816615,2.465724,2.091879,204800
598,15.281123,12.793585,2.487538,2.115097,204800
86,15.281148,12.793675,2.487473,2.109679,204800
214,15.281154,12.795398,2.485756,2.109011,204800
342,15.281211,12.807283,2.473928,2.099272,204800
790,15.281063,12.822233,2.458830,2.083604,204800
854,15.281192,12.806278,2.474914,2.095525,204800
