Rank,Total Time,Computation Time,Derived Communication Time,Measured Communication Time,Message Size
384,14.767128,12.807123,1.960005,1.091816,204800
640,14.766134,12.788694,1.977440,1.125417,204800
704,14.766761,12.797831,1.968930,1.101740,204800
0,14.766028,12.779619,1.986409,1.152231,204800
512,14.766551,12.792617,1.973934,1.101162,204800
832,14.766735,12.802388,1.964347,1.102437,204800
1152,14.766424,12.795777,1.970647,1.123233,204800
1088,14.766680,12.793615,1.973065,1.097047,204800
192,14.766717,12.808518,1.958199,1.088162,204800
1216,14.767475,12.818702,1.948773,1.081974,204800
64,14.773059,12.830842,1.942217,1.072709,204800
448,14.766826,12.802699,1.964127,1.104025,204800
768,14.766615,12.796663,1.969952,1.098166,204800
960,14.766536,12.802822,1.963714,1.129482,204800
896,14.779886,12.935331,1.844555,0.993431,204800
128,14.766360,12.787851,1.978509,1.111242,204800
576,14.766756,12.794789,1.971967,1.097964,204800
256,14.766430,12.831216,1.935214,1.070545,204800
320,14.766523,12.788539,1.977984,1.136996,204800
1024,14.766431,12.842101,1.924330,1.067827,204800
1137,14.746427,12.796920,1.949507,1.103803,204800
502,14.734964,12.792811,1.942153,1.111705,204800
630,14.735018,12.793030,1.941988,1.091154,204800
54,14.734751,12.809199,1.925552,1.079278,204800
1206,14.734850,12.822134,1.912716,1.069730,204800
1142,14.741105,12.832151,1.908954,1.062676,204800
694,14.734857,12.794722,1.940135,1.084899,204800
950,14.734696,12.792270,1.942426,1.101580,204800
438,14.747593,12.946113,1.801480,0.958810,204800
1270,14.734906,12.797234,1.937672,1.085771,204800
1014,14.735103,12.799239,1.935864,1.096023,204800
118,14.736288,12.822477,1.913811,1.075549,204800
1078,14.734851,12.793459,1.941392,1.084771,204800
822,14.734924,12.789426,1.945498,1.094447,204800
374,14.736079,12.822769,1.913310,1.079132,204800
758,14.737571,12.802102,1.935469,1.081008,204800
886,14.734974,12.790302,1.944672,1.087537,204800
310,14.734874,12.854163,1.880711,1.060274,204800
182,14.734895,12.799711,1.935184,1.103195,204800
566,14.734731,12.793554,1.941177,1.084086,204800
962,14.737738,12.794482,1.943256,1.110252,204800
562,14.739750,12.787908,1.951842,1.097533,204800
818,14.739776,12.841110,1.898666,1.063492,204800
96,14.766751,12.796718,1.970033,1.134665,204800
98,14.737804,12.792639,1.945165,1.107758,204800
1122,14.737902,12.795602,1.942300,1.108163,204800
575,14.737820,12.804730,1.933090,1.100655,204800
831,14.737424,12.793517,1.943907,1.089457,204800
1215,14.737157,12.790073,1.947084,1.094386,204800
63,14.739636,12.794203,1.945433,1.092097,204800
1151,14.737483,12.800792,1.936691,1.080387,204800
319,14.737287,12.785700,1.951587,1.104408,204800
703,14.737319,12.854487,1.882832,1.025641,204800
383,14.738261,12.824371,1.913890,1.066975,204800
1023,14.737540,12.795906,1.941634,1.385010,204800
372,14.751578,12.813787,1.937791,1.090268,204800
222,14.722662,12.801717,1.920945,1.076703,204800
1246,14.722279,12.790004,1.932275,1.082919,204800
1118,14.722441,12.807591,1.914850,1.081414,204800
670,14.722193,12.790743,1.931450,1.088262,204800
990,14.722499,12.797102,1.925397,1.084889,204800
158,14.723066,12.806743,1.916323,1.079377,204800
606,14.722431,12.795920,1.926511,1.082984,204800
94,14.722599,12.796794,1.925805,1.091745,204800
286,14.722321,12.818083,1.904238,1.067388,204800
798,14.722142,12.789344,1.932798,1.074231,204800
478,14.722567,12.800362,1.922205,1.096884,204800
1182,14.724545,12.796428,1.928117,1.081328,204800
322,14.737860,12.798324,1.939536,1.100982,204800
516,14.752617,12.791578,1.961039,1.112771,204800
388,14.752687,12.809167,1.943520,1.095480,204800
132,14.752524,12.790491,1.962033,1.115938,204800
900,14.760413,12.837506,1.922907,1.079943,204800
838,14.739668,12.796999,1.942669,1.090180,204800
390,14.739505,12.793132,1.946373,1.099288,204800
710,14.739549,12.813365,1.926184,1.073647,204800
518,14.753882,13.081594,1.672288,0.852239,204800
198,14.739811,12.812405,1.927406,1.105586,204800
262,14.739300,12.789751,1.949549,1.116552,204800
1158,14.740046,12.823054,1.916992,1.091114,204800
6,14.739230,12.788831,1.950399,1.075833,204800
966,14.739619,12.795011,1.944608,1.101483,204800
326,14.739735,12.820668,1.919067,1.082281,204800
646,14.739215,12.804739,1.934476,1.074544,204800
70,14.739569,12.793499,1.946070,1.095854,204800
454,14.739874,12.805537,1.934337,1.093227,204800
582,14.739610,12.794855,1.944755,1.118996,204800
1222,14.739663,12.795840,1.943823,1.091474,204800
134,14.746075,12.856899,1.889176,1.059580,204800
902,14.740611,12.832151,1.908460,1.070531,204800
1094,14.740480,12.820922,1.919558,1.080376,204800
774,14.741324,12.801807,1.939517,1.102665,204800
1030,14.739236,12.795348,1.943888,1.089471,204800
139,14.737172,12.789883,1.947289,1.093817,204800
99,14.734671,12.801705,1.932966,1.098732,204800
1007,14.736208,12.793683,1.942525,1.096005,204800
623,14.736357,12.795003,1.941354,1.084473,204800
559,14.735876,12.790896,1.944980,1.085319,204800
303,14.736027,12.790231,1.945796,1.104232,204800
943,14.747965,12.937210,1.810755,0.972470,204800
495,14.736404,12.800683,1.935721,1.100483,204800
1276,14.761607,12.810585,1.951022,1.072702,204800
956,14.762622,12.825699,1.936923,1.053931,204800
462,14.734837,12.795645,1.939192,1.071007,204800
974,14.734826,12.794359,1.940467,1.100013,204800
1102,14.734916,12.795683,1.939233,1.091952,204800
846,14.734794,12.792973,1.941821,1.093930,204800
718,14.735343,12.798115,1.937228,1.080627,204800
782,14.734561,12.797437,1.937124,1.075109,204800
654,14.734515,12.790525,1.943990,1.090056,204800
219,14.710454,11.573522,3.136932,2.278833,204800
405,14.750317,12.905727,1.844590,1.030186,204800
789,14.744229,12.790409,1.953820,1.123647,204800
661,14.744214,12.797695,1.946519,1.260582,204800
725,14.744607,12.795850,1.948757,1.487915,204800
853,14.745162,12.816565,1.928597,1.108445,204800
1237,14.744601,12.797148,1.947453,1.110404,204800
341,14.744636,12.797947,1.946689,1.111336,204800
21,14.744111,12.787987,1.956124,1.118267,204800
277,14.756445,12.929007,1.827438,1.016028,204800
291,14.734376,12.793677,1.940699,1.104104,204800
929,14.743939,12.794360,1.949579,1.100287,204800
545,14.753124,12.835482,1.917642,1.092016,204800
417,14.743842,12.791717,1.952125,1.125424,204800
1057,14.743762,12.792768,1.950994,1.117165,204800
161,14.743867,12.901974,1.841893,1.043149,204800
33,14.755731,12.889824,1.865907,1.043615,204800
737,14.744185,12.797534,1.946651,1.126598,204800
1185,14.743818,12.797541,1.946277,1.112067,204800
801,14.743734,12.790289,1.953445,1.120855,204800
993,14.744306,12.797553,1.946753,1.126222,204800
481,14.744316,12.799201,1.945115,1.118161,204800
673,14.743795,12.828029,1.915766,1.098391,204800
1121,14.744221,12.795990,1.948231,1.115137,204800
865,14.744140,12.794995,1.949145,1.128850,204800
609,14.744188,12.799108,1.945080,1.122577,204800
97,14.744975,12.819225,1.925750,1.103092,204800
353,14.744153,12.796265,1.947888,1.121881,204800
7,14.729077,12.788518,1.940559,1.057805,204800
903,14.729247,12.806842,1.922405,1.092516,204800
775,14.729143,12.788917,1.940226,1.105132,204800
263,14.729213,12.888869,1.840344,1.005162,204800
71,14.729654,12.796979,1.932675,1.074163,204800
711,14.735558,12.826264,1.909294,1.076385,204800
1031,14.729582,12.817333,1.912249,1.076030,204800
839,14.729406,12.791398,1.938008,1.099304,204800
583,14.729514,12.793196,1.936318,1.087821,204800
519,14.729113,12.789477,1.939636,1.116420,204800
647,14.729504,12.796349,1.933155,1.082324,204800
967,14.730395,12.819699,1.910696,1.075602,204800
56,14.761966,12.796862,1.965104,1.114855,204800
696,14.761998,12.788508,1.973490,1.122780,204800
952,14.763038,12.851934,1.911104,1.084543,204800
504,14.762529,12.800657,1.961872,1.110237,204800
1016,14.762382,12.803585,1.958797,1.104448,204800
1080,14.767897,12.822541,1.945356,1.097626,204800
248,14.762402,12.793003,1.969399,1.127400,204800
760,14.762212,12.789136,1.973076,1.131830,204800
1208,14.764721,12.797388,1.967333,1.128168,204800
888,14.763189,12.818241,1.944948,1.100291,204800
440,14.761811,12.782405,1.979406,1.103821,204800
376,14.762358,12.792121,1.970237,1.116239,204800
935,14.729233,12.898866,1.830367,0.990185,204800
743,14.729562,12.794724,1.934838,1.070654,204800
999,14.729447,12.791154,1.938293,1.082391,204800
231,14.729483,12.827353,1.902130,1.067669,204800
359,14.729403,12.789999,1.939404,1.083951,204800
551,14.729265,12.792188,1.937077,1.085379,204800
103,14.729586,12.797470,1.932116,1.082994,204800
295,14.729259,12.789655,1.939604,1.087543,204800
423,14.740363,12.929074,1.811289,0.979612,204800
871,14.729591,12.825031,1.904560,1.043982,204800
1063,14.729186,12.788355,1.940831,1.069415,204800
1255,14.729460,12.794239,1.935221,1.094059,204800
679,14.729931,12.804827,1.925104,1.072024,204800
487,14.730243,12.817951,1.912292,1.074429,204800
1127,14.729465,12.822783,1.906682,1.057766,204800
39,14.728962,12.786375,1.942587,1.076528,204800
807,14.729406,12.794828,1.934578,1.099340,204800
167,14.729277,12.791020,1.938257,1.080557,204800
1191,14.729227,12.794161,1.935066,1.072513,204800
615,14.738140,12.855551,1.882589,1.045692,204800
649,14.735838,12.794738,1.941100,1.076377,204800
1161,14.736599,12.806713,1.929886,1.087314,204800
905,14.736367,12.802694,1.933673,1.097753,204800
1033,14.735157,12.787962,1.947195,1.119572,204800
194,14.737814,12.793125,1.944689,1.106397,204800
389,14.748933,12.813715,1.935218,1.072996,204800
14,14.734438,12.821347,1.913091,1.081236,204800
526,14.734520,12.790108,1.944412,1.090053,204800
270,14.734434,12.788233,1.946201,1.094165,204800
1038,14.736793,12.803826,1.932967,1.084759,204800
206,14.734825,12.795772,1.939053,1.087584,204800
213,14.744463,12.796047,1.948416,1.131833,204800
1045,14.744150,12.789106,1.955044,1.123040,204800
917,14.744157,12.790539,1.953618,1.167126,204800
85,14.744591,12.853022,1.891569,1.210135,204800
942,14.734484,12.788316,1.946168,1.096388,204800
570,14.731640,12.794550,1.937090,1.080761,204800
954,14.746238,12.943026,1.803212,0.980116,204800
442,14.731767,12.795588,1.936179,1.100072,204800
186,14.731653,12.873005,1.858648,1.023537,204800
1146,14.731962,12.795229,1.936733,1.102039,204800
250,14.731992,12.796949,1.935043,1.089783,204800
122,14.732322,12.814544,1.917778,1.094200,204800
1274,14.737963,12.822887,1.915076,1.064116,204800
890,14.731982,12.802259,1.929723,1.087057,204800
378,14.732894,12.811935,1.920959,1.096904,204800
1210,14.731789,12.801829,1.929960,1.080832,204800
883,14.728692,12.794257,1.934435,1.081123,204800
1075,14.728403,12.835645,1.892758,1.073035,204800
1011,14.728342,12.794289,1.934053,1.082306,204800
766,14.722529,12.795929,1.926600,1.459932,204800
57,14.736788,12.792068,1.944720,1.080041,204800
953,14.736861,12.798234,1.938627,1.096441,204800
249,14.737755,12.821805,1.915950,1.060810,204800
569,14.737923,12.813996,1.923927,1.065099,204800
633,14.738002,12.813919,1.924083,1.063551,204800
505,14.737140,12.809222,1.927918,1.072080,204800
1017,14.745528,12.834711,1.910817,1.046732,204800
313,14.736766,12.788890,1.947876,1.084051,204800
1209,14.736722,12.786197,1.950525,1.079330,204800
377,14.737136,12.795434,1.941702,1.068688,204800
1081,14.736730,12.791556,1.945174,1.069268,204800
697,14.736956,12.803112,1.933844,1.069025,204800
441,14.736834,12.788447,1.948387,1.094231,204800
185,14.736756,12.834266,1.902490,1.044503,204800
761,14.737117,12.794383,1.942734,1.064613,204800
1145,14.737097,12.798378,1.938719,1.074028,204800
1273,14.736939,12.788285,1.948654,1.081909,204800
121,14.737175,12.798100,1.939075,1.088415,204800
889,14.737211,12.797699,1.939512,1.074642,204800
650,14.739475,12.795294,1.944181,1.088333,204800
10,14.739309,12.786478,1.952831,1.077681,204800
266,14.739446,12.795281,1.944165,1.094646,204800
522,14.745303,12.818748,1.926555,1.089874,204800
778,14.741769,12.809394,1.932375,1.100314,204800
906,14.751424,12.981082,1.770342,0.946746,204800
842,14.739772,12.797012,1.942760,1.088740,204800
1226,14.739795,12.801716,1.938079,1.096768,204800
1162,14.739493,12.793685,1.945808,1.097018,204800
1034,14.739389,12.854179,1.885210,1.059634,204800
330,14.739906,12.796446,1.943460,1.101270,204800
970,14.739851,12.795476,1.944375,1.088423,204800
1098,14.739716,12.793843,1.945873,1.084501,204800
458,14.739799,12.795878,1.943921,1.101649,204800
74,14.740744,12.841335,1.899409,1.065515,204800
1,14.743717,12.788814,1.954903,1.090393,204800
385,14.743766,12.786723,1.957043,1.114858,204800
1153,14.755874,12.956419,1.799455,0.974869,204800
1025,14.743851,12.792768,1.951083,1.101000,204800
961,14.744140,12.795647,1.948493,1.133015,204800
769,14.743755,12.789260,1.954495,1.111894,204800
577,14.744082,12.798259,1.945823,1.095383,204800
257,14.744195,12.796717,1.947478,1.117805,204800
129,14.743808,12.793993,1.949815,1.099126,204800
705,14.744205,12.800962,1.943243,1.095003,204800
321,14.744100,12.794565,1.949535,1.097721,204800
449,14.744088,12.795007,1.949081,1.107294,204800
641,14.751338,12.833587,1.917751,1.086711,204800
65,14.744014,12.793266,1.950748,1.113569,204800
193,14.744811,12.820354,1.924457,1.084791,204800
1089,14.745101,12.804579,1.940522,1.096397,204800
897,14.744045,12.798652,1.945393,1.106371,204800
833,14.744104,12.794777,1.949327,1.111764,204800
1217,14.744302,12.809162,1.935140,1.095920,204800
513,14.743985,12.882618,1.861367,1.035254,204800
16,14.762226,12.786772,1.975454,1.077382,204800
976,14.762677,12.807778,1.954899,1.075156,204800
464,14.762540,12.796654,1.965886,1.095900,204800
400,14.762104,12.790301,1.971803,1.061624,204800
1168,14.774304,12.944103,1.830201,0.977868,204800
656,14.762476,12.802439,1.960037,1.084944,204800
784,14.762341,12.794024,1.968317,1.084724,204800
144,14.762380,12.812175,1.950205,1.075391,204800
848,14.762609,12.808155,1.954454,1.077943,204800
1104,14.762638,12.806639,1.955999,1.068438,204800
1040,14.761977,12.816756,1.945221,1.099787,204800
912,14.762571,12.790047,1.972524,1.096115,204800
208,14.762633,12.793833,1.968800,1.084879,204800
80,14.763197,12.811045,1.952152,1.113276,204800
336,14.762825,12.795647,1.967178,1.078087,204800
720,14.762399,12.787645,1.974754,1.088151,204800
528,14.768207,12.819080,1.949127,1.079034,204800
592,14.762648,12.796957,1.965691,1.074257,204800
1232,14.762570,12.792819,1.969751,1.084148,204800
272,14.764620,12.838376,1.926244,1.054433,204800
824,14.775370,12.926999,1.848371,1.014940,204800
312,14.762209,12.865188,1.897021,1.062790,204800
120,14.762292,12.788541,1.973751,1.172690,204800
184,14.762136,12.793996,1.968140,1.130298,204800
825,14.747845,12.966173,1.781672,0.945510,204800
934,14.739250,12.856380,1.882870,1.054476,204800
1082,14.731695,12.792304,1.939391,1.112757,204800
314,14.731721,12.796493,1.935228,1.093929,204800
1018,14.731950,12.804184,1.927766,1.085669,204800
634,14.732030,12.796311,1.935719,1.107692,204800
506,14.731953,12.795940,1.936013,1.106961,204800
58,14.731560,12.786675,1.944885,1.101517,204800
762,14.731905,12.796101,1.935804,1.090571,204800
698,14.731815,12.792198,1.939617,1.095075,204800
826,14.731609,12.791870,1.939739,1.114170,204800
1043,14.728325,12.813557,1.914768,1.081150,204800
1107,14.737271,12.918526,1.818745,1.047049,204800
915,14.728305,12.793498,1.934807,1.082066,204800
403,14.739656,12.935140,1.804516,0.955977,204800
787,14.728455,12.818192,1.910263,1.059436,204800
531,14.728690,12.792331,1.936359,1.072347,204800
147,14.728479,12.791492,1.936987,1.151394,204800
275,14.728428,12.802346,1.926082,1.067077,204800
983,14.737880,12.791672,1.946208,1.097966,204800
813,14.742468,12.845769,1.896699,1.088504,204800
429,14.742299,12.788726,1.953573,1.113730,204800
1069,14.742407,12.791058,1.951349,1.138591,204800
237,14.743378,12.821119,1.922259,1.121995,204800
45,14.742462,12.789512,1.952950,1.141444,204800
1197,14.742369,12.806520,1.935849,1.117905,204800
1133,14.742657,12.796978,1.945679,1.116281,204800
265,14.735414,12.791019,1.944395,1.092741,204800
713,14.735687,12.813755,1.921932,1.079949,204800
9,14.735087,12.786556,1.948531,1.067050,204800
1225,14.735504,12.793555,1.941949,1.088637,204800
777,14.747608,13.004325,1.743283,0.923020,204800
521,14.737523,12.798872,1.938651,1.102736,204800
73,14.741686,12.819903,1.921783,1.088057,204800
841,14.735507,12.793000,1.942507,1.087568,204800
585,14.735598,12.795032,1.940566,1.097715,204800
457,14.735545,12.798816,1.936729,1.089356,204800
393,14.737413,12.802520,1.934893,1.072261,204800
329,14.736247,12.815255,1.920992,1.081638,204800
969,14.735496,12.802850,1.932646,1.084697,204800
201,14.735479,12.796060,1.939419,1.086855,204800
1097,14.735571,12.795063,1.940508,1.089268,204800
776,14.759289,12.865587,1.893702,1.071252,204800
1203,14.728373,12.793205,1.935168,1.093888,204800
51,14.728456,12.794836,1.933620,1.086467,204800
947,14.728424,12.805888,1.922536,1.140688,204800
1267,14.728217,12.794828,1.933389,1.080691,204800
307,14.728331,12.789378,1.938953,1.090569,204800
179,14.728354,12.789200,1.939154,1.087348,204800
115,14.729562,12.808289,1.921273,1.072926,204800
563,14.728333,12.789260,1.939073,1.047746,204800
243,14.728469,12.820682,1.907787,1.059798,204800
627,14.728721,12.795449,1.933272,1.079177,204800
668,14.760941,12.825978,1.934963,1.075185,204800
540,14.760633,12.790138,1.970495,1.092573,204800
284,14.760620,12.791016,1.969604,1.106556,204800
604,14.761725,12.833402,1.928323,1.081710,204800
924,14.760818,12.790500,1.970318,1.099918,204800
860,14.767096,12.821061,1.946035,1.099228,204800
476,14.760939,12.795144,1.965795,1.135718,204800
988,14.761011,12.796062,1.964949,1.195736,204800
156,14.760736,12.865121,1.895615,1.051330,204800
220,14.760944,12.801684,1.959260,1.105268,204800
815,14.736005,12.796502,1.939503,1.073105,204800
751,14.737015,12.812868,1.924147,1.079208,204800
687,14.736374,12.814789,1.921585,1.055511,204800
47,14.735957,12.790347,1.945610,1.078593,204800
1199,14.736321,12.817604,1.918717,1.082216,204800
1071,14.736025,12.810825,1.925200,1.076257,204800
1135,14.736527,12.802793,1.933734,1.084808,204800
431,14.738019,12.849160,1.888859,1.038189,204800
111,14.736324,12.803574,1.932750,1.066244,204800
