Rank,Total Time,Computation Time,Derived Communication Time,Measured Communication Time,Message Size
8,0.987816,0.938630,0.049186,0.045981,40960
0,0.987747,0.942101,0.045646,0.030653,40960
12,0.987536,0.934066,0.053470,0.051585,40960
4,0.987597,0.936504,0.051093,0.050432,40960
3,0.987942,0.946745,0.041197,0.026526,40960
11,0.987901,0.938130,0.049771,0.045116,40960
15,0.987647,0.930998,0.056649,0.055819,40960
7,0.987820,0.939666,0.048154,0.047495,40960
10,0.988043,0.942399,0.045644,0.038201,40960
2,0.987945,0.938383,0.049562,0.049337,40960
6,0.987610,0.936263,0.051347,0.051102,40960
14,0.987542,0.933917,0.053625,0.051165,40960
13,0.987436,0.938093,0.049343,0.047793,40960
1,0.987534,0.936882,0.050652,0.047493,40960
9,0.987563,0.941589,0.045974,0.041766,40960
5,0.987456,0.940086,0.047370,0.047140,40960
