Rank,Total Time,Computation Time,Derived Communication Time,Measured Communication Time,Message Size
224,3.955712,3.200955,0.754757,0.754752,204800
96,3.947107,3.206637,0.740470,0.740458,204800
88,3.954045,3.204880,0.749165,0.749161,204800
40,3.954068,3.203906,0.750162,0.750155,204800
168,3.953859,3.203354,0.750505,0.750499,204800
24,3.953325,3.205455,0.747870,0.747863,204800
56,3.953916,3.209369,0.744547,0.744541,204800
232,3.954056,3.202694,0.751362,0.751354,204800
120,3.936504,3.204808,0.731696,0.731687,204800
216,3.937722,3.204241,0.733481,0.733471,204800
104,3.953817,3.203244,0.750573,0.750572,204800
184,3.953540,3.204044,0.749496,0.749491,204800
72,3.954436,3.236910,0.717526,0.717518,204800
152,3.953714,3.204833,0.748881,0.748870,204800
248,3.938035,3.203065,0.734970,0.734968,204800
8,3.953975,3.201795,0.752180,0.752174,204800
200,3.954048,3.205157,0.748891,0.748888,204800
136,3.936333,3.204497,0.731836,0.731830,204800
92,3.933649,3.205242,0.728407,0.728402,204800
60,3.919967,3.210090,0.709877,0.709873,204800
188,3.933674,3.204557,0.729117,0.729114,204800
204,3.933726,3.204169,0.729557,0.729552,204800
220,3.921304,3.204949,0.716355,0.716353,204800
76,3.930514,3.203288,0.727226,0.727221,204800
172,3.920900,3.204606,0.716294,0.716289,204800
124,3.906447,3.205383,0.701064,0.701059,204800
108,3.920740,3.203974,0.716766,0.716761,204800
12,3.933613,3.201887,0.731726,0.731721,204800
252,3.920821,3.203378,0.717443,0.717443,204800
156,3.933709,3.205177,0.728532,0.728526,204800
236,3.934337,3.229661,0.704676,0.704667,204800
140,3.920031,3.204214,0.715817,0.715808,204800
28,3.920913,3.205152,0.715761,0.715757,204800
154,3.891265,3.205082,0.686183,0.686177,204800
10,3.892029,3.201526,0.690503,0.690497,204800
90,3.892259,3.205049,0.687210,0.687205,204800
58,3.880828,3.205096,0.675732,0.675727,204800
106,3.884134,3.203587,0.680547,0.680540,204800
202,3.892078,3.203871,0.688207,0.688200,204800
138,3.877530,3.203863,0.673667,0.673660,204800
241,3.857665,3.203626,0.654039,0.654034,204800
161,3.870485,3.203301,0.667184,0.667175,204800
65,3.871516,3.203886,0.667630,0.667629,204800
49,3.857709,3.204808,0.652901,0.652899,204800
225,3.871500,3.203588,0.667912,0.667909,204800
