Rank,Total Time,Computation Time,Derived Communication Time,Measured Communication Time,Message Size
12,4.301540,3.205775,1.095765,1.076665,204800
68,4.301679,3.224138,1.077541,1.069291,204800
4,4.301485,3.203894,1.097591,1.077626,204800
76,4.301520,3.206817,1.094703,1.066770,204800
56,4.301499,3.204532,1.096967,1.084084,204800
44,4.301553,3.207007,1.094546,1.077273,204800
60,4.301547,3.204852,1.096695,1.086428,204800
28,4.301558,3.206060,1.095498,1.084583,204800
48,4.301477,3.204546,1.096931,1.086216,204800
16,4.301498,3.209658,1.091840,1.078428,204800
32,4.301500,3.205583,1.095917,1.086443,204800
0,4.304220,3.269123,1.035097,1.031244,204800
40,4.301479,3.203983,1.097496,1.085659,204800
8,4.301434,3.209330,1.092104,1.074085,204800
52,4.301543,3.206205,1.095338,1.076858,204800
64,4.301490,3.204471,1.097019,1.081021,204800
24,4.301461,3.210771,1.090690,1.069668,204800
36,4.301540,3.205309,1.096231,1.074844,204800
20,4.301531,3.205436,1.096095,1.081353,204800
59,4.287867,3.213348,1.074519,1.069739,204800
35,4.287878,3.206226,1.081652,1.058183,204800
69,4.288072,3.222396,1.065676,1.060670,204800
34,4.301519,3.205285,1.096234,1.084953,204800
26,4.301477,3.207982,1.093495,1.074944,204800
10,4.301487,3.205944,1.095543,1.090106,204800
78,4.301673,3.209359,1.092314,1.081049,204800
30,4.301500,3.204145,1.097355,1.088103,204800
42,4.301497,3.204239,1.097258,1.077175,204800
62,4.301569,3.205457,1.096112,1.078763,204800
14,4.301550,3.206721,1.094829,1.081668,204800
50,4.301746,3.209467,1.092279,1.083006,204800
46,4.301518,3.204596,1.096922,1.077502,204800
66,4.301548,3.211536,1.090012,1.075233,204800
38,4.301544,3.205373,1.096171,1.083834,204800
54,4.302409,3.213434,1.088975,1.072717,204800
22,4.301520,3.204796,1.096724,1.079309,204800
18,4.301532,3.204317,1.097215,1.078196,204800
6,4.301506,3.207911,1.093595,1.071697,204800
74,4.301422,3.203170,1.098252,1.056963,204800
2,4.301431,3.218341,1.083090,1.055734,204800
70,4.301503,3.205108,1.096395,1.091025,204800
58,4.303967,3.252566,1.051401,1.042386,204800
7,4.287835,3.203313,1.084522,1.067220,204800
43,4.287898,3.209786,1.078112,1.074273,204800
75,4.287825,3.202246,1.085579,1.062581,204800
31,4.287989,3.208589,1.079400,1.070532,204800
3,4.287855,3.225685,1.062170,1.044231,204800
72,4.301461,3.203144,1.098317,1.077816,204800
47,4.287880,3.205190,1.082690,1.072779,204800
79,4.287816,3.202598,1.085218,1.077525,204800
39,4.287858,3.204339,1.083519,1.065570,204800
19,4.287874,3.204244,1.083630,1.066967,204800
55,4.287921,3.207210,1.080711,1.069897,204800
15,4.287888,3.205697,1.082191,1.074627,204800
27,4.287856,3.206331,1.081525,1.071992,204800
63,4.288090,3.212010,1.076080,1.064119,204800
51,4.287906,3.204686,1.083220,1.072672,204800
11,4.287883,3.204626,1.083257,1.067674,204800
67,4.290605,3.255552,1.035053,1.033088,204800
71,4.287875,3.204219,1.083656,1.066448,204800
23,4.287932,3.207296,1.080636,1.078455,204800
77,4.287886,3.204087,1.083799,1.077328,204800
1,4.287814,3.205559,1.082255,1.074364,204800
33,4.290330,3.257162,1.033168,1.030607,204800
21,4.287933,3.205552,1.082381,1.068674,204800
17,4.287876,3.212206,1.075670,1.053263,204800
37,4.287901,3.206633,1.081268,1.072220,204800
9,4.287786,3.202067,1.085719,1.079801,204800
5,4.287879,3.203413,1.084466,1.068054,204800
29,4.287914,3.205665,1.082249,1.069507,204800
65,4.287877,3.214923,1.072954,1.061321,204800
41,4.288059,3.209645,1.078414,1.067935,204800
57,4.287882,3.205550,1.082332,1.078886,204800
49,4.287849,3.206018,1.081831,1.060934,204800
25,4.287860,3.204638,1.083222,1.073537,204800
13,4.287911,3.205052,1.082859,1.077169,204800
45,4.287899,3.205475,1.082424,1.058519,204800
73,4.288501,3.206105,1.082396,1.068601,204800
61,4.287943,3.205510,1.082433,1.066999,204800
53,4.287939,3.205368,1.082571,1.073437,204800
