Rank,Total Time,Computation Time,Derived Communication Time,Measured Communication Time,Message Size
352,13.179341,12.787138,0.392203,0.392202,204800
288,13.178492,12.786485,0.392007,0.392003,204800
384,13.171011,12.779194,0.391817,0.391813,204800
128,13.148334,12.783390,0.364944,0.364936,204800
64,13.167483,12.823068,0.344415,0.344406,204800
224,13.174901,12.786617,0.388284,0.388282,204800
608,13.160847,12.789859,0.370988,0.370982,204800
320,13.187283,12.872531,0.314752,0.314751,204800
544,13.166998,12.832323,0.334675,0.334672,204800
160,13.156850,12.784656,0.372194,0.372183,204800
32,13.160503,12.787404,0.373099,0.373093,204800
480,13.164349,12.786322,0.378027,0.378021,204800
157,13.166044,13.021177,0.144867,0.144859,204800
61,13.146702,12.829733,0.316969,0.316965,204800
509,13.163220,12.793549,0.369671,0.369663,204800
253,13.181512,12.797629,0.383883,0.383881,204800
285,13.188556,12.789333,0.399223,0.399219,204800
317,13.200692,12.792433,0.408259,0.408251,204800
29,13.153810,12.787108,0.366702,0.366698,204800
605,13.135487,12.787094,0.348393,0.348388,204800
573,13.141704,12.790824,0.350880,0.350872,204800
541,13.150536,12.787052,0.363484,0.363477,204800
445,13.179974,12.792444,0.387530,0.387530,204800
221,13.173201,12.800835,0.372366,0.372360,204800
125,13.157226,12.793389,0.363837,0.363834,204800
637,13.145187,12.799563,0.345624,0.345621,204800
381,13.199390,12.792637,0.406753,0.406749,204800
189,13.163596,12.791819,0.371777,0.371773,204800
93,13.147918,12.787852,0.360066,0.360060,204800
413,13.187334,12.787786,0.399548,0.399542,204800
477,13.171327,12.790758,0.380569,0.380564,204800
349,13.207556,12.789118,0.418438,0.418429,204800
437,13.163253,12.792878,0.370375,0.370372,204800
309,13.184019,12.793172,0.390847,0.390839,204800
245,13.150105,12.797377,0.352728,0.352723,204800
117,13.113173,12.792267,0.320906,0.320901,204800
85,13.114997,12.799632,0.315365,0.315360,204800
213,13.142493,12.789757,0.352736,0.352730,204800
501,13.163502,12.795096,0.368406,0.368399,204800
21,13.133702,12.804960,0.328742,0.328734,204800
53,13.126771,12.794865,0.331906,0.331902,204800
277,13.158165,12.802433,0.355732,0.355725,204800
373,13.183761,12.793519,0.390242,0.390234,204800
405,13.156655,12.787403,0.369252,0.369251,204800
483,13.142393,12.797222,0.345171,0.345165,204800
3,13.141031,12.784343,0.356688,0.356681,204800
515,13.146727,12.785607,0.361120,0.361116,204800
227,13.152200,12.819239,0.332961,0.332953,204800
355,13.126444,12.793261,0.333183,0.333180,204800
