Rank,Total Time,Computation Time,Derived Communication Time,Measured Communication Time,Message Size
512,0.465276,0.012587,0.452689,0.452687,51200
832,0.461589,0.012452,0.449137,0.449134,51200
64,0.440681,0.012427,0.428254,0.428253,51200
960,0.453302,0.012124,0.441178,0.441174,51200
384,0.448874,0.012647,0.436227,0.436220,51200
768,0.469658,0.012311,0.457347,0.457345,51200
1024,0.444091,0.012874,0.431217,0.431214,51200
192,0.442940,0.011794,0.431146,0.431144,51200
320,0.447155,0.012036,0.435119,0.435116,51200
704,0.456481,0.012189,0.444292,0.444291,51200
1088,0.443639,0.012458,0.431181,0.431177,51200
576,0.445266,0.012366,0.432900,0.432895,51200
0,0.441789,0.011980,0.429809,0.429805,51200
521,0.367664,0.012846,0.354818,0.354814,51200
790,0.388990,0.012419,0.376571,0.376567,51200
937,0.345982,0.012612,0.333370,0.333369,51200
1082,0.376675,0.012613,0.364062,0.364057,51200
826,0.398097,0.012649,0.385448,0.385445,51200
698,0.378900,0.012749,0.366151,0.366148,51200
58,0.374475,0.012811,0.361664,0.361661,51200
506,0.398875,0.011960,0.386915,0.386910,51200
378,0.384054,0.012464,0.371590,0.371588,51200
122,0.390830,0.011908,0.378922,0.378918,51200
1210,0.370488,0.012455,0.358033,0.358028,51200
1018,0.374497,0.012237,0.362260,0.362257,51200
1146,0.393443,0.012356,0.381087,0.381083,51200
890,0.381434,0.012052,0.369382,0.369379,51200
442,0.387018,0.013141,0.373877,0.373872,51200
1274,0.380230,0.011918,0.368312,0.368310,51200
186,0.377915,0.012506,0.365409,0.365405,51200
250,0.372578,0.012045,0.360533,0.360529,51200
314,0.386724,0.012998,0.373726,0.373721,51200
634,0.383368,0.012071,0.371297,0.371297,51200
762,0.403763,0.012122,0.391641,0.391640,51200
954,0.381159,0.012690,0.368469,0.368468,51200
570,0.383860,0.012496,0.371364,0.371363,51200
331,0.344346,0.012091,0.332255,0.332252,51200
497,0.358242,0.012063,0.346179,0.346177,51200
177,0.345819,0.012725,0.333094,0.333088,51200
49,0.360223,0.012884,0.347339,0.347335,51200
881,0.366168,0.011995,0.354173,0.354168,51200
561,0.364815,0.012592,0.352223,0.352221,51200
817,0.342330,0.012776,0.329554,0.329551,51200
689,0.379181,0.012609,0.366572,0.366567,51200
241,0.363390,0.012800,0.350590,0.350586,51200
1137,0.340488,0.012081,0.328407,0.328406,51200
369,0.358225,0.012892,0.345333,0.345329,51200
625,0.370741,0.012104,0.358637,0.358633,51200
945,0.361813,0.012652,0.349161,0.349156,51200
753,0.366512,0.012308,0.354204,0.354202,51200
433,0.370895,0.012899,0.357996,0.357995,51200
113,0.352880,0.013942,0.338938,0.338935,51200
1201,0.358024,0.012608,0.345416,0.345415,51200
305,0.360508,0.012779,0.347729,0.347726,51200
1073,0.364242,0.013171,0.351071,0.351064,51200
1009,0.357070,0.012795,0.344275,0.344272,51200
1265,0.359036,0.012349,0.346687,0.346685,51200
111,0.361722,0.012282,0.349440,0.349436,51200
687,0.391403,0.012094,0.379309,0.379305,51200
303,0.377014,0.013999,0.363015,0.363010,51200
239,0.379534,0.012331,0.367203,0.367199,51200
431,0.389597,0.012607,0.376990,0.376988,51200
751,0.388535,0.013425,0.375110,0.375104,51200
1199,0.373437,0.014194,0.359243,0.359241,51200
623,0.375877,0.012318,0.363559,0.363557,51200
1263,0.368637,0.012252,0.356385,0.356384,51200
47,0.383279,0.012330,0.370949,0.370943,51200
943,0.369124,0.012691,0.356433,0.356429,51200
495,0.372978,0.012478,0.360500,0.360491,51200
559,0.372263,0.012198,0.360065,0.360063,51200
175,0.366927,0.012617,0.354310,0.354307,51200
879,0.374552,0.012064,0.362488,0.362486,51200
1071,0.386359,0.012413,0.373946,0.373941,51200
1007,0.370272,0.012248,0.358024,0.358022,51200
1135,0.365284,0.013075,0.352209,0.352207,51200
367,0.379672,0.012214,0.367458,0.367455,51200
815,0.363741,0.012324,0.351417,0.351414,51200
199,0.367509,0.012051,0.355458,0.355455,51200
455,0.360394,0.012319,0.348075,0.348070,51200
231,0.360499,0.013066,0.347433,0.347432,51200
1152,0.458754,0.012743,0.446011,0.446007,51200
640,0.455415,0.012069,0.443346,0.443344,51200
128,0.454430,0.012273,0.442157,0.442150,51200
896,0.436458,0.012185,0.424273,0.424268,51200
1216,0.437128,0.012574,0.424554,0.424551,51200
448,0.451944,0.012339,0.439605,0.439602,51200
256,0.440453,0.012146,0.428307,0.428305,51200
859,0.369592,0.012628,0.356964,0.356963,51200
398,0.401508,0.012984,0.388524,0.388519,51200
1102,0.391252,0.012567,0.378685,0.378682,51200
974,0.385336,0.012056,0.373280,0.373277,51200
846,0.418719,0.012188,0.406531,0.406526,51200
270,0.401582,0.012779,0.388803,0.388802,51200
1038,0.395807,0.013206,0.382601,0.382600,51200
462,0.398666,0.012552,0.386114,0.386109,51200
14,0.386543,0.012736,0.373807,0.373804,51200
910,0.410784,0.012979,0.397805,0.397801,51200
206,0.404026,0.011938,0.392088,0.392088,51200
1230,0.407572,0.012233,0.395339,0.395338,51200
654,0.395352,0.013312,0.382040,0.382036,51200
590,0.414069,0.011784,0.402285,0.402280,51200
1166,0.392784,0.012717,0.380067,0.380065,51200
78,0.395538,0.012467,0.383071,0.383065,51200
718,0.403136,0.012182,0.390954,0.390953,51200
142,0.389846,0.012692,0.377154,0.377152,51200
407,0.388320,0.012714,0.375606,0.375605,51200
151,0.371955,0.012544,0.359411,0.359409,51200
279,0.387765,0.013263,0.374502,0.374498,51200
1239,0.382299,0.011929,0.370370,0.370367,51200
727,0.394337,0.011946,0.382391,0.382385,51200
855,0.374064,0.011972,0.362092,0.362086,51200
1047,0.379620,0.012136,0.367484,0.367479,51200
87,0.390051,0.012249,0.377802,0.377800,51200
416,0.441485,0.012299,0.429186,0.429182,51200
1056,0.421770,0.012403,0.409367,0.409363,51200
352,0.451218,0.012507,0.438711,0.438708,51200
480,0.450112,0.012040,0.438072,0.438070,51200
32,0.433765,0.012003,0.421762,0.421756,51200
163,0.373693,0.012592,0.361101,0.361098,51200
931,0.354940,0.012330,0.342610,0.342607,51200
1059,0.359623,0.012561,0.347062,0.347059,51200
99,0.359584,0.012273,0.347311,0.347310,51200
1187,0.376252,0.012523,0.363729,0.363727,51200
291,0.358184,0.012146,0.346038,0.346035,51200
611,0.366808,0.012921,0.353887,0.353885,51200
867,0.380716,0.012662,0.368054,0.368053,51200
995,0.365246,0.013086,0.352160,0.352155,51200
547,0.381621,0.011972,0.369649,0.369646,51200
227,0.370693,0.012286,0.358407,0.358400,51200
803,0.386372,0.012082,0.374290,0.374282,51200
201,0.363964,0.012534,0.351430,0.351425,51200
251,0.374933,0.012156,0.362777,0.362774,51200
59,0.375735,0.012266,0.363469,0.363466,51200
763,0.398075,0.012441,0.385634,0.385632,51200
699,0.379698,0.012607,0.367091,0.367090,51200
123,0.390680,0.012041,0.378639,0.378632,51200
379,0.384122,0.012289,0.371833,0.371829,51200
571,0.380942,0.012768,0.368174,0.368167,51200
955,0.381222,0.012577,0.368645,0.368641,51200
315,0.386324,0.012841,0.373483,0.373480,51200
443,0.386539,0.012779,0.373760,0.373757,51200
1211,0.372305,0.012487,0.359818,0.359815,51200
891,0.371774,0.011880,0.359894,0.359890,51200
507,0.396374,0.012123,0.384251,0.384249,51200
187,0.376952,0.012813,0.364139,0.364138,51200
827,0.395241,0.012598,0.382643,0.382639,51200
1275,0.381084,0.012240,0.368844,0.368839,51200
1147,0.392473,0.012221,0.380252,0.380250,51200
635,0.383600,0.012334,0.371266,0.371261,51200
1019,0.376553,0.012442,0.364111,0.364108,51200
1083,0.377840,0.012439,0.365401,0.365396,51200
998,0.399625,0.014171,0.385454,0.385452,51200
678,0.401760,0.013038,0.388722,0.388718,51200
1126,0.396470,0.012594,0.383876,0.383874,51200
715,0.360616,0.012191,0.348425,0.348420,51200
1198,0.408189,0.012378,0.395811,0.395807,51200
302,0.411369,0.013034,0.398335,0.398332,51200
814,0.399666,0.012146,0.387520,0.387515,51200
558,0.407550,0.012271,0.395279,0.395274,51200
238,0.413761,0.012693,0.401068,0.401066,51200
1070,0.417093,0.012488,0.404605,0.404598,51200
1134,0.400162,0.013403,0.386759,0.386756,51200
174,0.402055,0.012428,0.389627,0.389624,51200
1006,0.405582,0.012891,0.392691,0.392689,51200
430,0.418580,0.012449,0.406131,0.406127,51200
622,0.407293,0.012536,0.394757,0.394756,51200
110,0.397541,0.012119,0.385422,0.385419,51200
750,0.417903,0.013096,0.404807,0.404805,51200
1262,0.403904,0.012227,0.391677,0.391670,51200
694,0.363532,0.012750,0.350782,0.350777,51200
641,0.372801,0.012865,0.359936,0.359934,51200
1173,0.349328,0.012207,0.337121,0.337118,51200
1045,0.353510,0.012082,0.341428,0.341428,51200
981,0.353093,0.013774,0.339319,0.339314,51200
789,0.360587,0.012552,0.348035,0.348027,51200
853,0.347873,0.012683,0.335190,0.335190,51200
1237,0.355429,0.012620,0.342809,0.342806,51200
917,0.356725,0.012965,0.343760,0.343758,51200
405,0.358012,0.012442,0.345570,0.345566,51200
213,0.352314,0.012816,0.339498,0.339493,51200
85,0.359087,0.012851,0.346236,0.346230,51200
469,0.361298,0.013107,0.348191,0.348186,51200
277,0.357966,0.012825,0.345141,0.345136,51200
533,0.355162,0.012867,0.342295,0.342292,51200
597,0.354784,0.012586,0.342198,0.342194,51200
1109,0.360264,0.012549,0.347715,0.347713,51200
21,0.352821,0.012190,0.340631,0.340624,51200
1062,0.396312,0.013272,0.383040,0.383036,51200
294,0.393515,0.012665,0.380850,0.380846,51200
486,0.405614,0.013386,0.392228,0.392226,51200
870,0.414589,0.014003,0.400586,0.400583,51200
230,0.396925,0.013192,0.383733,0.383727,51200
632,0.408883,0.012264,0.396619,0.396613,51200
504,0.398731,0.011943,0.386788,0.386786,51200
805,0.361899,0.012361,0.349538,0.349527,51200
677,0.348844,0.012361,0.336483,0.336483,51200
613,0.349494,0.013110,0.336384,0.336382,51200
229,0.344569,0.013330,0.331239,0.331237,51200
741,0.348789,0.012621,0.336168,0.336166,51200
357,0.355723,0.012608,0.343115,0.343111,51200
1189,0.359190,0.012791,0.346399,0.346395,51200
869,0.359746,0.012847,0.346899,0.346897,51200
165,0.357494,0.012295,0.345199,0.345196,51200
933,0.341064,0.012293,0.328771,0.328771,51200
293,0.344582,0.012569,0.332013,0.332010,51200
1125,0.347416,0.012130,0.335286,0.335282,51200
549,0.360565,0.012990,0.347575,0.347568,51200
997,0.352559,0.013062,0.339497,0.339490,51200
1061,0.346153,0.013194,0.332959,0.332952,51200
485,0.355878,0.012765,0.343113,0.343108,51200
421,0.353399,0.013169,0.340230,0.340228,51200
37,0.349610,0.012618,0.336992,0.336989,51200
1253,0.342017,0.012489,0.329528,0.329523,51200
101,0.345490,0.012735,0.332755,0.332749,51200
437,0.342834,0.012474,0.330360,0.330356,51200
53,0.329425,0.012530,0.316895,0.316894,51200
181,0.339247,0.013765,0.325482,0.325480,51200
885,0.360819,0.012060,0.348759,0.348754,51200
1013,0.327589,0.012235,0.315354,0.315353,51200
117,0.343845,0.012436,0.331409,0.331406,51200
1077,0.337212,0.012365,0.324847,0.324844,51200
1141,0.331955,0.012542,0.319413,0.319409,51200
693,0.340757,0.012654,0.328103,0.328098,51200
245,0.346186,0.012159,0.334027,0.334024,51200
1205,0.345129,0.012487,0.332642,0.332637,51200
373,0.336892,0.012717,0.324175,0.324171,51200
1269,0.349668,0.012484,0.337184,0.337180,51200
629,0.355400,0.012170,0.343230,0.343224,51200
949,0.352896,0.012461,0.340435,0.340429,51200
821,0.334474,0.012800,0.321674,0.321673,51200
565,0.360910,0.012607,0.348303,0.348299,51200
501,0.340046,0.012639,0.327407,0.327400,51200
592,0.431159,0.011723,0.419436,0.419434,51200
720,0.440540,0.011956,0.428584,0.428580,51200
464,0.433232,0.011985,0.421247,0.421241,51200
1168,0.407744,0.012728,0.395016,0.395013,51200
1160,0.407909,0.011996,0.395913,0.395907,51200
1032,0.414134,0.012549,0.401585,0.401580,51200
392,0.420683,0.012596,0.408087,0.408087,51200
264,0.410348,0.014587,0.395761,0.395758,51200
712,0.418434,0.012124,0.406310,0.406306,51200
840,0.415792,0.011372,0.404420,0.404414,51200
916,0.409042,0.013099,0.395943,0.395940,51200
51,0.346741,0.012213,0.334528,0.334525,51200
265,0.362176,0.012783,0.349393,0.349387,51200
52,0.383844,0.012371,0.371473,0.371470,51200
692,0.396941,0.012610,0.384331,0.384324,51200
1204,0.396907,0.012409,0.384498,0.384493,51200
1140,0.382518,0.012116,0.370402,0.370400,51200
628,0.407337,0.011912,0.395425,0.395423,51200
820,0.389248,0.012906,0.376342,0.376340,51200
948,0.401094,0.012557,0.388537,0.388535,51200
884,0.405935,0.012396,0.393539,0.393536,51200
796,0.408731,0.011645,0.397086,0.397081,51200
668,0.417639,0.012568,0.405071,0.405070,51200
476,0.398431,0.012715,0.385716,0.385714,51200
1180,0.392917,0.012260,0.380657,0.380653,51200
156,0.402536,0.013360,0.389176,0.389175,51200
28,0.402290,0.013383,0.388907,0.388902,51200
924,0.409567,0.013101,0.396466,0.396463,51200
1052,0.389896,0.012720,0.377176,0.377173,51200
860,0.393661,0.012333,0.381328,0.381326,51200
1244,0.404139,0.012133,0.392006,0.392001,51200
988,0.408135,0.012479,0.395656,0.395654,51200
348,0.413031,0.012658,0.400373,0.400368,51200
1116,0.397732,0.013294,0.384438,0.384435,51200
412,0.397932,0.013481,0.384451,0.384448,51200
540,0.398484,0.013095,0.385389,0.385385,51200
604,0.418482,0.012425,0.406057,0.406055,51200
220,0.400583,0.012466,0.388117,0.388115,51200
92,0.391431,0.012238,0.379193,0.379191,51200
284,0.402890,0.013502,0.389388,0.389385,51200
971,0.339658,0.012288,0.327370,0.327368,51200
459,0.351345,0.013296,0.338049,0.338043,51200
779,0.348015,0.012840,0.335175,0.335173,51200
11,0.340414,0.012686,0.327728,0.327726,51200
843,0.368205,0.012084,0.356121,0.356118,51200
651,0.354337,0.014010,0.340327,0.340323,51200
139,0.345088,0.012572,0.332516,0.332513,51200
1035,0.348790,0.014132,0.334658,0.334655,51200
267,0.356716,0.012517,0.344199,0.344197,51200
203,0.356490,0.012048,0.344442,0.344438,51200
