Rank,Total Time,Computation Time,Derived Communication Time,Measured Communication Time,Message Size
8,0.150210,0.077991,0.072219,0.065635,10240
4,0.150194,0.078734,0.071460,0.054703,10240
16,0.150185,0.077743,0.072442,0.064899,10240
28,0.150099,0.074740,0.075359,0.066447,10240
20,0.150225,0.079902,0.070323,0.063132,10240
24,0.150226,0.078206,0.072020,0.064314,10240
0,0.150199,0.077895,0.072304,0.065990,10240
17,0.131138,0.077722,0.053416,0.046149,10240
22,0.150115,0.076701,0.073414,0.054357,10240
21,0.131092,0.077052,0.054040,0.037453,10240
7,0.131099,0.075308,0.055791,0.038599,10240
23,0.131050,0.074298,0.056752,0.051810,10240
15,0.131086,0.075364,0.055722,0.051143,10240
31,0.131071,0.074692,0.056379,0.047526,10240
27,0.131112,0.077901,0.053211,0.046415,10240
19,0.131103,0.076923,0.054180,0.046551,10240
3,0.131084,0.076528,0.054556,0.050240,10240
11,0.131113,0.078345,0.052768,0.047774,10240
12,0.150222,0.080396,0.069826,0.064700,10240
18,0.150122,0.075634,0.074488,0.065858,10240
26,0.150085,0.075143,0.074942,0.066217,10240
6,0.150129,0.076372,0.073757,0.054073,10240
14,0.150131,0.075366,0.074765,0.065756,10240
30,0.150103,0.073993,0.076110,0.055653,10240
10,0.150128,0.075595,0.074533,0.056454,10240
2,0.150121,0.076157,0.073964,0.054506,10240
5,0.131109,0.075814,0.055295,0.038061,10240
25,0.131163,0.077647,0.053516,0.046035,10240
1,0.131064,0.074726,0.056338,0.037990,10240
13,0.131143,0.077902,0.053241,0.047092,10240
29,0.131131,0.076947,0.054184,0.036055,10240
9,0.131159,0.076903,0.054256,0.037072,10240
