Rank,Total Time,Computation Time,Derived Communication Time,Measured Communication Time,Message Size
16,1.134463,0.877646,0.256817,0.256811,409600
0,1.134299,0.879439,0.254860,0.254854,409600
27,1.087143,0.875545,0.211598,0.211593,409600
11,1.087394,0.881134,0.206260,0.206254,409600
28,1.121927,0.871041,0.250886,0.250881,409600
15,1.082493,0.877693,0.204800,0.204792,409600
19,1.087344,0.876887,0.210457,0.210445,409600
3,1.087223,0.875529,0.211694,0.211680,409600
17,1.086181,0.877565,0.208616,0.208609,409600
1,1.086168,0.877120,0.209048,0.209042,409600
21,1.086441,0.879995,0.206446,0.206442,409600
5,1.085890,0.880334,0.205556,0.205548,409600
12,1.122320,0.877822,0.244498,0.244489,409600
31,1.082529,0.877388,0.205141,0.205136,409600
4,1.122365,0.879687,0.242678,0.242670,409600
20,1.121883,0.876491,0.245392,0.245383,409600
25,1.086860,0.871287,0.215573,0.215569,409600
6,1.103037,0.876290,0.226747,0.226737,409600
29,1.086295,0.874916,0.211379,0.211373,409600
13,1.086243,0.880914,0.205329,0.205327,409600
26,1.102941,0.871869,0.231072,0.231070,409600
10,1.103068,0.876682,0.226386,0.226382,409600
9,1.087114,0.879070,0.208044,0.208037,409600
24,1.134002,0.871977,0.262025,0.262020,409600
8,1.134252,0.877973,0.256279,0.256274,409600
22,1.102783,0.876908,0.225875,0.225874,409600
30,1.102847,0.872976,0.229871,0.229862,409600
14,1.103210,0.878209,0.225001,0.224999,409600
2,1.103092,0.877911,0.225181,0.225171,409600
18,1.103264,0.875916,0.227348,0.227344,409600
23,1.082228,0.872773,0.209455,0.209445,409600
7,1.082533,0.879057,0.203476,0.203473,409600
