Rank,Total Time,Computation Time,Derived Communication Time,Measured Communication Time,Message Size
16,1.800331,1.216642,0.583689,0.583688,409600
8,1.800011,1.217327,0.582684,0.582679,409600
24,1.800387,1.214852,0.585535,0.585528,409600
20,1.788401,1.213749,0.574652,0.574646,409600
12,1.788588,1.205642,0.582946,0.582935,409600
28,1.789096,1.207853,0.581243,0.581237,409600
4,1.788681,1.211198,0.577483,0.577479,409600
17,1.774676,1.231211,0.543465,0.543459,409600
27,1.774066,1.220356,0.553710,0.553707,409600
31,1.762190,1.203535,0.558655,0.558645,409600
15,1.761950,1.205455,0.556495,0.556494,409600
23,1.762008,1.204979,0.557029,0.557025,409600
3,1.774078,1.220739,0.553339,0.553333,409600
19,1.773898,1.218314,0.555584,0.555574,409600
7,1.762632,1.201664,0.560968,0.560962,409600
11,1.774561,1.237034,0.537527,0.537523,409600
0,1.800854,1.235924,0.564930,0.564927,409600
30,1.788679,1.201370,0.587309,0.587304,409600
6,1.788397,1.196937,0.591460,0.591453,409600
2,1.800220,1.218563,0.581657,0.581655,409600
26,1.801235,1.240358,0.560877,0.560876,409600
18,1.799987,1.214241,0.585746,0.585741,409600
25,1.774298,1.221429,0.552869,0.552862,409600
9,1.773157,1.210003,0.563154,0.563146,409600
13,1.762481,1.202481,0.560000,0.559995,409600
5,1.762874,1.215466,0.547408,0.547399,409600
29,1.763204,1.211086,0.552118,0.552116,409600
1,1.774231,1.219189,0.555042,0.555037,409600
21,1.763142,1.210165,0.552977,0.552974,409600
22,1.788474,1.201620,0.586854,0.586848,409600
10,1.800188,1.212767,0.587421,0.587414,409600
14,1.788210,1.195094,0.593116,0.593110,409600
