Rank,Total Time,Computation Time,Derived Communication Time,Measured Communication Time,Message Size
0,51.667078,51.363778,0.303300,0.303296,81920
128,51.559962,51.105241,0.454721,0.454721,81920
64,51.600074,51.169538,0.430536,0.430528,81920
192,51.580855,51.102880,0.477975,0.477969,81920
53,51.614287,51.404518,0.209769,0.209767,81920
245,51.625574,51.129308,0.496266,0.496262,81920
117,51.552192,51.167884,0.384308,0.384298,81920
91,51.629878,51.199571,0.430307,0.430301,81920
52,51.617694,51.146591,0.471103,0.471098,81920
116,51.550942,51.175193,0.375749,0.375748,81920
180,51.590020,51.391583,0.198437,0.198431,81920
244,51.631664,51.135661,0.496003,0.495998,81920
186,51.637511,51.151832,0.485679,0.485674,81920
58,51.672816,51.345371,0.327445,0.327439,81920
122,51.616756,51.180776,0.435980,0.435976,81920
250,51.693377,51.102397,0.590980,0.590973,81920
251,51.668633,51.165351,0.503282,0.503277,81920
123,51.596793,51.138536,0.458257,0.458252,81920
96,51.566616,51.096914,0.469702,0.469697,81920
32,51.629113,51.112298,0.516815,0.516810,81920
235,51.669921,51.163773,0.506148,0.506144,81920
107,51.631044,51.147858,0.483186,0.483177,81920
230,51.627088,51.138826,0.488262,0.488259,81920
166,51.596648,51.389161,0.207487,0.207483,81920
102,51.572661,51.182079,0.390582,0.390573,81920
38,51.635855,51.144071,0.491784,0.491774,81920
7,51.681241,51.148284,0.532957,0.532949,81920
71,51.625250,51.167800,0.457450,0.457448,81920
199,51.615388,51.140096,0.475292,0.475284,81920
135,51.586577,51.383344,0.203233,0.203227,81920
5,51.642430,51.133329,0.509101,0.509096,81920
133,51.555471,51.348143,0.207328,0.207315,81920
197,51.578202,51.155048,0.423154,0.423152,81920
69,51.601098,51.216626,0.384472,0.384469,81920
49,51.595057,51.325786,0.269271,0.269259,81920
113,51.528732,51.157655,0.371077,0.371072,81920
241,51.600916,51.188456,0.412460,0.412450,81920
177,51.561754,51.148866,0.412888,0.412886,81920
61,51.643920,51.397056,0.246864,0.246856,81920
189,51.600120,51.150675,0.449445,0.449432,81920
125,51.577960,51.146793,0.431167,0.431162,81920
253,51.642530,51.138696,0.503834,0.503830,81920
179,51.568666,51.144857,0.423809,0.423806,81920
168,51.630655,51.394303,0.236352,0.236344,81920
40,51.670245,51.144202,0.526043,0.526036,81920
75,51.661981,51.141485,0.520496,0.520494,81920
139,51.607644,51.345686,0.261958,0.261955,81920
11,51.702937,51.132494,0.570443,0.570440,81920
203,51.647517,51.178095,0.469422,0.469413,81920
74,51.670140,51.478425,0.191715,0.191708,81920
202,51.658799,51.466169,0.192630,0.192626,81920
138,51.617740,51.459132,0.158608,0.158605,81920
10,51.714138,51.671998,0.042140,0.042134,81920
50,51.574300,51.151724,0.422576,0.422569,81920
178,51.547953,51.400752,0.147201,0.147197,81920
242,51.596111,51.135037,0.461074,0.461070,81920
114,51.514236,51.140480,0.373756,0.373750,81920
43,51.688955,51.386635,0.302320,0.302315,81920
171,51.621361,51.145488,0.475873,0.475866,81920
26,51.703068,51.334411,0.368657,0.368651,81920
154,51.615274,51.161067,0.454207,0.454200,81920
218,51.662950,51.186038,0.476912,0.476907,81920
90,51.650450,51.113166,0.537284,0.537277,81920
68,51.585398,51.185289,0.400109,0.400108,81920
118,51.556401,51.119218,0.437183,0.437178,81920
54,51.618430,51.144520,0.473910,0.473907,81920
182,51.602620,51.398263,0.204357,0.204351,81920
246,51.644811,51.132457,0.512354,0.512348,81920
143,51.553429,51.140414,0.413015,0.413009,81920
181,51.584697,51.159021,0.425676,0.425670,81920
46,51.631866,51.150174,0.481692,0.481683,81920
174,51.588232,51.405136,0.183096,0.183089,81920
110,51.580952,51.146515,0.434437,0.434426,81920
238,51.612197,51.151576,0.460621,0.460610,81920
31,51.647546,51.362491,0.285055,0.285048,81920
159,51.563936,51.130044,0.433892,0.433882,81920
95,51.590053,51.143693,0.446360,0.446353,81920
223,51.596588,51.186785,0.409803,0.409797,81920
1,51.647534,51.154673,0.492861,0.492855,81920
164,51.565662,51.183978,0.381684,0.381677,81920
36,51.619167,51.326787,0.292380,0.292378,81920
228,51.601641,51.141719,0.459922,0.459914,81920
100,51.556182,51.160231,0.395951,0.395940,81920
233,51.675181,51.170438,0.504743,0.504728,81920
134,51.562340,51.140056,0.422284,0.422277,81920
6,51.660592,51.327220,0.333372,0.333365,81920
198,51.594055,51.151798,0.442257,0.442251,81920
70,51.604604,51.189965,0.414639,0.414637,81920
167,51.613894,51.380539,0.233355,0.233348,81920
205,51.604520,51.175607,0.428913,0.428909,81920
141,51.578007,51.335700,0.242307,0.242297,81920
77,51.626716,51.137579,0.489137,0.489129,81920
13,51.657840,51.142839,0.515001,0.514998,81920
42,51.686341,51.154937,0.531404,0.531398,81920
234,51.679223,51.144239,0.534984,0.534979,81920
170,51.632620,51.392828,0.239792,0.239788,81920
106,51.635937,51.143048,0.492889,0.492883,81920
150,51.579459,51.193147,0.386312,0.386307,81920
3,51.632081,51.323628,0.308453,0.308450,81920
131,51.531298,51.141162,0.390136,0.390125,81920
67,51.584905,51.205964,0.378941,0.378934,81920
195,51.567551,51.126009,0.441542,0.441534,81920
57,51.665982,51.158262,0.507720,0.507712,81920
173,51.593729,51.344770,0.248959,0.248957,81920
187,51.622844,51.146179,0.476665,0.476662,81920
59,51.668992,51.386767,0.282225,0.282223,81920
129,51.528815,51.347662,0.181153,0.181149,81920
193,51.546752,51.191151,0.355601,0.355590,81920
65,51.575864,51.150218,0.425646,0.425638,81920
210,51.566467,51.175219,0.391248,0.391243,81920
18,51.598707,51.142128,0.456579,0.456574,81920
146,51.531113,51.349257,0.181856,0.181853,81920
82,51.546563,51.168838,0.377725,0.377720,81920
147,51.552462,51.338106,0.214356,0.214351,81920
19,51.619511,51.152340,0.467171,0.467164,81920
83,51.570380,51.199434,0.370946,0.370943,81920
211,51.581800,51.140778,0.441022,0.441015,81920
194,51.544615,51.120666,0.423949,0.423945,81920
66,51.561351,51.210519,0.350832,0.350825,81920
2,51.610669,51.329124,0.281545,0.281541,81920
130,51.513608,51.140113,0.373495,0.373490,81920
219,51.636229,51.140913,0.495316,0.495310,81920
226,51.576738,51.174620,0.402118,0.402110,81920
34,51.583357,51.202014,0.381343,0.381341,81920
176,51.576057,51.317069,0.258988,0.258982,81920
9,51.708977,51.334247,0.374730,0.374723,81920
151,51.598357,51.153557,0.444800,0.444789,81920
87,51.615528,51.143874,0.471654,0.471644,81920
215,51.632938,51.148940,0.483998,0.483995,81920
111,51.570124,51.151883,0.418241,0.418234,81920
175,51.569721,51.132965,0.436756,0.436751,81920
225,51.579639,51.138006,0.441633,0.441624,81920
62,51.635075,51.160666,0.474409,0.474401,81920
24,51.683301,51.137052,0.546249,0.546243,81920
30,51.651488,51.386445,0.265043,0.265035,81920
149,51.569268,51.401477,0.167791,0.167787,81920
21,51.634904,51.153731,0.481173,0.481170,81920
213,51.594241,51.144342,0.449899,0.449897,81920
249,51.692338,51.132477,0.559861,0.559858,81920
8,51.704376,51.344324,0.360052,0.360050,81920
136,51.602249,51.153301,0.448948,0.448943,81920
200,51.638217,51.136321,0.501896,0.501890,81920
172,51.612557,51.345851,0.266706,0.266703,81920
44,51.662854,51.139307,0.523547,0.523541,81920
236,51.649471,51.120373,0.529098,0.529090,81920
104,51.620986,51.141260,0.479726,0.479724,81920
232,51.670823,51.169707,0.501116,0.501112,81920
212,51.599199,51.154248,0.444951,0.444946,81920
148,51.566133,51.145596,0.420537,0.420532,81920
84,51.584968,51.146975,0.437993,0.437981,81920
214,51.610769,51.149195,0.461574,0.461571,81920
140,51.597348,51.412795,0.184553,0.184550,81920
124,51.606003,51.145031,0.460972,0.460970,81920
252,51.674972,51.139392,0.535580,0.535580,81920
78,51.613120,51.160327,0.452793,0.452787,81920
142,51.574033,51.342009,0.232024,0.232017,81920
227,51.600289,51.201595,0.398694,0.398687,81920
163,51.558008,51.351441,0.206567,0.206556,81920
126,51.571720,51.151788,0.419932,0.419926,81920
15,51.651516,51.376964,0.274552,0.274545,81920
121,51.613412,51.139106,0.474306,0.474303,81920
155,51.588650,51.140776,0.447874,0.447865,81920
191,51.591430,51.329366,0.262064,0.262059,81920
63,51.623226,51.173256,0.449970,0.449965,81920
208,51.585935,51.171100,0.414835,0.414831,81920
16,51.657806,51.311652,0.346154,0.346146,81920
93,51.612929,51.213727,0.399202,0.399198,81920
221,51.610959,51.128005,0.482954,0.482952,81920
98,51.526872,51.133493,0.393379,0.393374,81920
152,51.614679,51.342894,0.271785,0.271783,81920
231,51.648021,51.145592,0.502429,0.502426,81920
109,51.595908,51.150062,0.445846,0.445844,81920
73,51.657801,51.141148,0.516653,0.516651,81920
72,51.649320,51.158620,0.490700,0.490696,81920
27,51.678375,51.335006,0.343369,0.343365,81920
115,51.534803,51.155649,0.379154,0.379148,81920
105,51.626136,51.152369,0.473767,0.473762,81920
76,51.638517,51.143464,0.495053,0.495046,81920
207,51.577575,51.138939,0.438636,0.438632,81920
161,51.550661,51.392665,0.157996,0.157995,81920
48,51.606339,51.111456,0.494883,0.494877,81920
45,51.642924,51.150514,0.492410,0.492405,81920
103,51.595016,51.145970,0.449046,0.449040,81920
37,51.622222,51.330975,0.291247,0.291239,81920
101,51.566850,51.173336,0.393514,0.393506,81920
97,51.542309,51.136187,0.406122,0.406114,81920
222,51.602006,51.144824,0.457182,0.457171,81920
79,51.597784,51.108324,0.489460,0.489453,81920
88,51.630357,51.204962,0.425395,0.425384,81920
196,51.565458,51.155677,0.409781,0.409770,81920
185,51.641424,51.404176,0.237248,0.237241,81920
243,51.613866,51.113906,0.499960,0.499956,81920
39,51.655731,51.150188,0.505543,0.505534,81920
86,51.589774,51.141676,0.448098,0.448095,81920
190,51.597428,51.403783,0.193645,0.193636,81920
184,51.631505,51.345952,0.285553,0.285549,81920
56,51.650474,51.138507,0.511967,0.511964,81920
248,51.683603,51.155551,0.528052,0.528042,81920
188,51.629163,51.387053,0.242110,0.242105,81920
60,51.668607,51.147995,0.520612,0.520607,81920
255,51.628055,51.129814,0.498241,0.498235,81920
22,51.653341,51.344712,0.308629,0.308628,81920
33,51.598792,51.150621,0.448171,0.448170,81920
156,51.609678,51.338481,0.271197,0.271186,81920
92,51.636157,51.123080,0.513077,0.513068,81920
99,51.550232,51.122051,0.428181,0.428170,81920
47,51.631897,51.368084,0.263813,0.263811,81920
55,51.638773,51.138266,0.500507,0.500502,81920
137,51.600953,51.140733,0.460220,0.460213,81920
51,51.600239,51.392187,0.208052,0.208049,81920
4,51.633140,51.335289,0.297851,0.297845,81920
216,51.650769,51.149011,0.501758,0.501753,81920
240,51.652453,51.136470,0.515983,0.515982,81920
12,51.678199,51.137081,0.541118,0.541115,81920
237,51.627058,51.179331,0.447727,0.447721,81920
17,51.616586,51.152779,0.463807,0.463803,81920
145,51.549775,51.391160,0.158615,0.158611,81920
209,51.569279,51.110407,0.458872,0.458867,81920
162,51.540489,51.348772,0.191717,0.191714,81920
28,51.686809,51.138229,0.548580,0.548576,81920
206,51.594656,51.139235,0.455421,0.455414,81920
14,51.646358,51.186863,0.459495,0.459490,81920
160,51.579500,51.355836,0.223664,0.223660,81920
224,51.610998,51.152531,0.458467,0.458458,81920
183,51.621640,51.335200,0.286440,0.286435,81920
119,51.585639,51.224539,0.361100,0.361094,81920
247,51.665219,51.161665,0.503554,0.503550,81920
254,51.633577,51.129616,0.503961,0.503951,81920
132,51.541773,51.149376,0.392397,0.392394,81920
169,51.630418,51.391730,0.238688,0.238682,81920
158,51.572906,51.150128,0.422778,0.422775,81920
112,51.541987,51.122564,0.419423,0.419421,81920
201,51.647176,51.177501,0.469675,0.469671,81920
80,51.575696,51.125857,0.449839,0.449837,81920
144,51.546462,51.108781,0.437681,0.437679,81920
239,51.605435,51.149025,0.456410,0.456407,81920
204,51.625481,51.174649,0.450832,0.450824,81920
41,51.680648,51.145487,0.535161,0.535157,81920
94,51.603494,51.161817,0.441677,0.441673,81920
25,51.698221,51.324906,0.373315,0.373314,81920
89,51.644524,51.189199,0.455325,0.455319,81920
