Rank,Total Time,Computation Time,Derived Communication Time,Measured Communication Time,Message Size
64,3.447841,3.197904,0.249937,0.185163,204800
0,3.448387,3.204001,0.244386,0.187263,204800
99,3.374573,3.201891,0.172682,0.110536,204800
35,3.375265,3.211764,0.163501,0.112882,204800
119,3.364950,3.197974,0.166976,0.111218,204800
55,3.365752,3.215018,0.150734,0.099407,204800
18,3.385733,3.219400,0.166333,0.116145,204800
82,3.384865,3.200256,0.184609,0.104076,204800
36,3.406130,3.214754,0.191376,0.134649,204800
31,3.370717,3.218153,0.152564,0.100955,204800
95,3.370047,3.197696,0.172351,0.101903,204800
4,3.406255,3.217111,0.189144,0.130356,204800
71,3.365036,3.199731,0.165305,0.106748,204800
45,3.359702,3.223853,0.135849,0.088796,204800
15,3.358333,3.215117,0.143216,0.102912,204800
10,3.385889,3.228844,0.157045,0.110675,204800
74,3.385101,3.214252,0.170849,0.114941,204800
43,3.377100,3.213361,0.163739,0.113119,204800
107,3.376425,3.199918,0.176507,0.112301,204800
5,3.370111,3.213720,0.156391,0.107464,204800
69,3.369410,3.199828,0.169582,0.112040,204800
75,3.376525,3.200575,0.175950,0.123958,204800
11,3.376990,3.213014,0.163976,0.123396,204800
3,3.375721,3.224836,0.150885,0.096500,204800
25,3.373296,3.222399,0.150897,0.100262,204800
127,3.370023,3.197720,0.172303,0.124377,204800
63,3.370693,3.218538,0.152155,0.110353,204800
93,3.369940,3.201214,0.168726,0.097699,204800
29,3.371198,3.219835,0.151363,0.109765,204800
88,3.414594,3.200109,0.214485,0.134309,204800
65,3.375131,3.199480,0.175651,0.117865,204800
90,3.382720,3.200489,0.182231,0.125273,204800
26,3.383290,3.212738,0.170552,0.129194,204800
47,3.359943,3.211303,0.148640,0.098994,204800
111,3.359109,3.198262,0.160847,0.089666,204800
48,3.442486,3.216666,0.225820,0.160730,204800
24,3.415724,3.221848,0.193876,0.134847,204800
59,3.370867,3.208529,0.162338,0.108254,204800
123,3.370178,3.199031,0.171147,0.114813,204800
50,3.385688,3.214040,0.171648,0.123106,204800
114,3.384821,3.198184,0.186637,0.118064,204800
122,3.382634,3.199364,0.183270,0.127356,204800
58,3.383302,3.208750,0.174552,0.118763,204800
77,3.361657,3.199150,0.162507,0.113653,204800
13,3.361701,3.216625,0.145076,0.089351,204800
62,3.394473,3.220547,0.173926,0.109232,204800
52,3.404417,3.217740,0.186677,0.121789,204800
116,3.403389,3.198356,0.205033,0.131622,204800
49,3.366070,3.215271,0.150799,0.099246,204800
125,3.369819,3.198177,0.171642,0.111101,204800
68,3.405402,3.199189,0.206213,0.133952,204800
57,3.372102,3.214820,0.157282,0.104779,204800
126,3.393521,3.198824,0.194697,0.119035,204800
7,3.367586,3.219555,0.148031,0.102719,204800
23,3.365842,3.217867,0.147975,0.099478,204800
102,3.381904,3.200108,0.181796,0.111513,204800
81,3.371023,3.200204,0.170819,0.098453,204800
16,3.442636,3.218219,0.224417,0.161048,204800
80,3.441441,3.195883,0.245558,0.158594,204800
