Rank,Total Time,Computation Time,Derived Communication Time,Measured Communication Time,Message Size
36,1.178718,0.035519,1.143199,1.131293,512000
52,1.178723,0.035298,1.143425,1.136626,512000
48,1.178723,0.035228,1.143495,1.136495,512000
62,1.178704,0.035198,1.143506,1.120268,512000
38,1.178713,0.035121,1.143592,1.136339,512000
22,1.178695,0.034782,1.143913,1.132293,512000
54,1.178704,0.035252,1.143452,1.137394,512000
42,1.178685,0.034935,1.143750,1.129542,512000
10,1.178682,0.034875,1.143807,1.124222,512000
26,1.178673,0.034689,1.143984,1.131288,512000
50,1.178649,0.034305,1.144344,1.133337,512000
34,1.178692,0.034788,1.143904,1.134720,512000
30,1.178715,0.035251,1.143464,1.138304,512000
6,1.178712,0.035316,1.143396,1.134866,512000
58,1.178679,0.034644,1.144035,1.132840,512000
18,1.178676,0.034278,1.144398,1.135838,512000
14,1.178697,0.035145,1.143552,1.123009,512000
46,1.178716,0.035179,1.143537,1.134038,512000
2,1.178695,0.035118,1.143577,1.137981,512000
60,1.178699,0.035062,1.143637,1.109903,512000
44,1.178735,0.035452,1.143283,1.126282,512000
20,1.178716,0.035114,1.143602,1.135104,512000
40,1.178703,0.035303,1.143400,1.133630,512000
28,1.178734,0.035504,1.143230,1.138800,512000
0,1.178706,0.034880,1.143826,1.136062,512000
12,1.178737,0.035663,1.143074,1.127495,512000
24,1.178771,0.036621,1.142150,1.137927,512000
8,1.178676,0.034921,1.143755,1.131748,512000
56,1.178691,0.034957,1.143734,1.104445,512000
49,1.136490,0.035284,1.101206,1.084156,512000
31,1.136728,0.035864,1.100864,1.086903,512000
23,1.136775,0.036663,1.100112,1.086769,512000
15,1.136766,0.036197,1.100569,1.079240,512000
35,1.136749,0.035252,1.101497,1.089733,512000
16,1.178737,0.035300,1.143437,1.120241,512000
32,1.178726,0.035257,1.143469,1.136407,512000
4,1.178712,0.035535,1.143177,1.114235,512000
47,1.136812,0.037083,1.099729,1.088227,512000
7,1.136747,0.035696,1.101051,1.089468,512000
63,1.136774,0.036420,1.100354,1.075228,512000
3,1.136755,0.035087,1.101668,1.091219,512000
19,1.136771,0.035114,1.101657,1.089409,512000
51,1.136767,0.035033,1.101734,1.086356,512000
27,1.136783,0.035135,1.101648,1.090456,512000
55,1.136781,0.036321,1.100460,1.092031,512000
39,1.136742,0.035860,1.100882,1.086256,512000
43,1.136774,0.035124,1.101650,1.078482,512000
59,1.136779,0.035858,1.100921,1.081384,512000
11,1.136795,0.035523,1.101272,1.089495,512000
13,1.136476,0.035661,1.100815,1.075157,512000
57,1.136458,0.035126,1.101332,1.082139,512000
17,1.136457,0.035011,1.101446,1.084510,512000
1,1.136482,0.035226,1.101256,1.086652,512000
61,1.136465,0.034966,1.101499,1.071554,512000
53,1.136497,0.035709,1.100788,1.084981,512000
25,1.136487,0.035300,1.101187,1.084029,512000
5,1.136458,0.035065,1.101393,1.083295,512000
41,1.136472,0.035506,1.100966,1.084892,512000
9,1.136453,0.034910,1.101543,1.078092,512000
21,1.136461,0.034924,1.101537,1.085041,512000
37,1.136472,0.035072,1.101400,1.084131,512000
33,1.136473,0.034725,1.101748,1.084759,512000
45,1.136471,0.035441,1.101030,1.084465,512000
29,1.136451,0.035335,1.101116,1.086227,512000
