Rank,Total Time,Computation Time,Derived Communication Time,Measured Communication Time,Message Size
416,1.063359,0.802903,0.260456,0.260453,51200
160,1.061460,0.801567,0.259893,0.259889,51200
0,1.062339,0.800848,0.261491,0.261488,51200
186,0.994223,0.804109,0.190114,0.190113,51200
319,0.956660,0.801747,0.154913,0.154909,51200
422,0.995846,0.802437,0.193409,0.193406,51200
198,0.992809,0.802673,0.190136,0.190128,51200
294,0.995685,0.802737,0.192948,0.192944,51200
70,0.995926,0.802272,0.193654,0.193648,51200
134,0.997008,0.802445,0.194563,0.194557,51200
262,0.998202,0.802566,0.195636,0.195628,51200
38,0.998207,0.802834,0.195373,0.195367,51200
326,0.998305,0.802673,0.195632,0.195628,51200
433,0.957512,0.802584,0.154928,0.154926,51200
205,0.955120,0.802471,0.152649,0.152646,51200
333,0.957608,0.802592,0.155016,0.155011,51200
365,0.952520,0.802699,0.149821,0.149817,51200
13,0.952193,0.801895,0.150298,0.150288,51200
237,0.952552,0.802704,0.149848,0.149846,51200
301,0.954243,0.802661,0.151582,0.151575,51200
450,0.999380,0.802926,0.196454,0.196450,51200
12,1.023128,0.802037,0.221091,0.221086,51200
453,0.958417,0.802400,0.156017,0.156011,51200
374,0.993124,0.802639,0.190485,0.190483,51200
406,0.995214,0.802404,0.192810,0.192801,51200
342,0.996623,0.802371,0.194252,0.194250,51200
118,0.996580,0.802796,0.193784,0.193781,51200
102,0.998107,0.802865,0.195242,0.195236,51200
390,0.998567,0.808144,0.190423,0.190421,51200
358,0.996029,0.803949,0.192080,0.192076,51200
192,1.062313,0.801197,0.261116,0.261112,51200
64,1.063264,0.801439,0.261825,0.261821,51200
288,1.063274,0.801706,0.261568,0.261565,51200
224,1.063472,0.801593,0.261879,0.261875,51200
32,1.066113,0.801542,0.264571,0.264567,51200
352,1.063455,0.801453,0.262002,0.261993,51200
146,0.997740,0.802490,0.195250,0.195247,51200
18,0.993732,0.801911,0.191821,0.191819,51200
338,0.997986,0.802466,0.195520,0.195515,51200
370,0.994968,0.802819,0.192149,0.192143,51200
178,0.994915,0.802460,0.192455,0.192449,51200
242,0.995022,0.802668,0.192354,0.192352,51200
498,0.994567,0.801760,0.192807,0.192802,51200
402,0.997973,0.802618,0.195355,0.195351,51200
114,0.996722,0.802638,0.194084,0.194079,51200
434,0.994936,0.802677,0.192259,0.192251,51200
210,0.998152,0.808431,0.189721,0.189717,51200
306,0.994913,0.802751,0.192162,0.192161,51200
82,0.997962,0.802705,0.195257,0.195253,51200
274,0.997745,0.803013,0.194732,0.194728,51200
466,0.997999,0.802804,0.195195,0.195189,51200
50,0.997390,0.803720,0.193670,0.193665,51200
195,0.942223,0.802406,0.139817,0.139815,51200
387,0.948035,0.808544,0.139491,0.139486,51200
355,0.945219,0.802636,0.142583,0.142579,51200
419,0.945115,0.802728,0.142387,0.142380,51200
451,0.947694,0.802522,0.145172,0.145168,51200
3,0.944784,0.801865,0.142919,0.142914,51200
35,0.947633,0.802573,0.145060,0.145056,51200
483,0.944784,0.801954,0.142830,0.142825,51200
67,0.945097,0.802852,0.142245,0.142243,51200
99,0.947754,0.804424,0.143330,0.143324,51200
227,0.945056,0.802578,0.142478,0.142473,51200
291,0.945113,0.802564,0.142549,0.142545,51200
131,0.946462,0.802552,0.143910,0.143905,51200
259,0.947624,0.802467,0.145157,0.145154,51200
163,0.943886,0.802606,0.141280,0.141277,51200
323,0.947638,0.802308,0.145330,0.145322,51200
331,0.948680,0.808344,0.140336,0.140328,51200
267,0.948457,0.802392,0.146065,0.146062,51200
203,0.945977,0.802412,0.143565,0.143560,51200
459,0.948449,0.802279,0.146170,0.146167,51200
491,0.945627,0.801930,0.143697,0.143688,51200
427,0.945710,0.804096,0.141614,0.141604,51200
363,0.945673,0.802755,0.142918,0.142910,51200
