Rank,Total Time,Computation Time,Derived Communication Time,Measured Communication Time,Message Size
896,4.089726,2.179917,1.909809,1.909804,409600
192,4.092772,2.003643,2.089129,2.089114,409600
384,4.089390,2.183419,1.905971,1.905968,409600
0,4.090134,2.202597,1.887537,1.887531,409600
768,4.061470,2.142544,1.918926,1.918915,409600
256,4.089911,2.182312,1.907599,1.907596,409600
64,4.093747,2.068716,2.025031,2.025027,409600
832,4.093798,1.919961,2.173837,2.173828,409600
46,3.883470,2.105041,1.778429,1.778416,409600
386,4.056175,2.043655,2.012520,2.012510,409600
514,4.056432,2.006256,2.050176,2.050173,409600
962,4.046622,1.993602,2.053020,2.053012,409600
578,4.050045,2.078593,1.971452,1.971448,409600
642,4.056497,2.024520,2.031977,2.031970,409600
258,4.056700,2.078392,1.978308,1.978303,409600
898,4.056433,1.936017,2.120416,2.120408,409600
770,3.958263,1.927329,2.030934,2.030919,409600
194,4.049510,2.062655,1.986855,1.986844,409600
834,3.958112,1.924657,2.033455,2.033447,409600
322,4.049029,2.037469,2.011560,2.011554,409600
2,4.056499,2.058559,1.997940,1.997933,409600
706,3.984147,2.028775,1.955372,1.955366,409600
450,4.047882,2.085441,1.962441,1.962436,409600
66,4.049845,2.085629,1.964216,1.964211,409600
130,4.056558,2.066979,1.989579,1.989574,409600
336,3.887645,2.097185,1.790460,1.790455,409600
976,3.887416,2.119008,1.768408,1.768401,409600
656,3.877247,2.152230,1.725017,1.725009,409600
592,3.886941,2.129959,1.756982,1.756976,409600
784,3.877904,2.135359,1.742545,1.742538,409600
272,3.876903,2.131012,1.745891,1.745884,409600
528,3.875810,2.147514,1.728296,1.728291,409600
80,3.887572,2.121791,1.765781,1.765775,409600
208,3.887689,2.065284,1.822405,1.822397,409600
912,3.878816,2.135987,1.742829,1.742824,409600
144,3.877716,2.145415,1.732301,1.732294,409600
400,3.791941,1.932536,1.859405,1.859397,409600
511,4.078962,2.159027,1.919935,1.919929,409600
255,4.077538,2.149510,1.928028,1.928022,409600
703,4.066188,2.186436,1.879752,1.879748,409600
1023,4.079281,2.165790,1.913491,1.913484,409600
959,4.065425,2.159698,1.905727,1.905720,409600
575,4.056640,2.166950,1.889690,1.889679,409600
319,4.047227,2.145544,1.901683,1.901677,409600
383,4.079463,2.161458,1.918005,1.917998,409600
895,4.079111,2.012209,2.066902,2.066897,409600
127,4.079082,2.158208,1.920874,1.920869,409600
639,4.079791,2.165034,1.914757,1.914753,409600
767,4.063781,2.105939,1.957842,1.957838,409600
191,4.066067,2.179408,1.886659,1.886658,409600
63,4.066804,2.197599,1.869205,1.869201,409600
831,3.967003,2.104768,1.862235,1.862228,409600
447,4.066205,2.178721,1.887484,1.887477,409600
310,3.990939,2.070558,1.920381,1.920377,409600
812,3.807193,2.152884,1.654309,1.654303,409600
434,3.793074,2.150930,1.642144,1.642138,409600
754,3.881104,2.186789,1.694315,1.694310,409600
306,3.866172,2.209437,1.656735,1.656730,409600
690,3.875069,2.221710,1.653359,1.653350,409600
818,3.875034,2.215924,1.659110,1.659108,409600
114,3.880786,2.191590,1.689196,1.689191,409600
626,3.881140,2.200787,1.680353,1.680351,409600
1010,3.880386,2.204498,1.675888,1.675885,409600
882,3.880400,2.178845,1.701555,1.701546,409600
562,3.875023,2.217292,1.657731,1.657723,409600
946,3.875334,2.240048,1.635286,1.635283,409600
50,3.874680,2.225396,1.649284,1.649280,409600
370,3.849693,2.074848,1.774845,1.774840,409600
49,3.867256,2.190254,1.677002,1.676995,409600
561,3.867151,2.202044,1.665107,1.665105,409600
945,3.864195,2.208310,1.655885,1.655881,409600
177,3.867149,2.194859,1.672290,1.672287,409600
817,3.867260,2.194801,1.672459,1.672454,409600
241,3.873961,2.098268,1.775693,1.775687,409600
753,3.874279,2.098537,1.775742,1.775734,409600
689,3.865938,2.212898,1.653040,1.653037,409600
305,3.866502,2.199209,1.667293,1.667277,409600
881,3.874136,2.089363,1.784773,1.784768,409600
433,3.780266,2.144375,1.635891,1.635889,409600
113,3.874409,2.130578,1.743831,1.743820,409600
369,3.873366,1.916740,1.956626,1.956616,409600
1009,3.874289,2.128322,1.745967,1.745965,409600
625,3.873326,2.125844,1.747482,1.747478,409600
497,3.869702,2.065878,1.803824,1.803818,409600
171,3.798418,2.073462,1.724956,1.724948,409600
619,3.789928,1.989292,1.800636,1.800624,409600
235,3.789309,1.957067,1.832242,1.832236,409600
1003,3.776766,1.913582,1.863184,1.863169,409600
747,3.789221,2.033601,1.755620,1.755616,409600
43,3.799564,2.032021,1.767543,1.767533,409600
811,3.800768,2.068271,1.732497,1.732493,409600
107,3.717777,1.921571,1.796206,1.796199,409600
939,3.801701,2.135738,1.665963,1.665958,409600
299,3.798864,2.100003,1.698861,1.698857,409600
427,3.800633,2.119651,1.680982,1.680978,409600
