Rank,Total Time,Computation Time,Derived Communication Time,Measured Communication Time,Message Size
16,0.301519,0.199175,0.102344,0.102340,51200
0,0.301410,0.198549,0.102861,0.102856,51200
27,0.254322,0.198149,0.056173,0.056172,51200
11,0.256136,0.205692,0.050444,0.050441,51200
6,0.263082,0.198992,0.064090,0.064084,51200
31,0.247595,0.197879,0.049716,0.049707,51200
4,0.284213,0.198992,0.085221,0.085218,51200
20,0.284197,0.199606,0.084591,0.084588,51200
24,0.300139,0.200377,0.099762,0.099760,51200
8,0.302101,0.200771,0.101330,0.101325,51200
9,0.252042,0.199298,0.052744,0.052743,51200
28,0.283812,0.198157,0.085655,0.085652,51200
22,0.263124,0.198556,0.064568,0.064566,51200
13,0.244179,0.199231,0.044948,0.044945,51200
29,0.243050,0.198188,0.044862,0.044858,51200
18,0.272145,0.198631,0.073514,0.073508,51200
2,0.272147,0.199095,0.073052,0.073048,51200
3,0.254862,0.199432,0.055430,0.055427,51200
23,0.248724,0.198821,0.049903,0.049897,51200
7,0.248708,0.200009,0.048699,0.048696,51200
14,0.263795,0.199316,0.064479,0.064477,51200
30,0.261739,0.199153,0.062586,0.062576,51200
26,0.271757,0.199341,0.072416,0.072412,51200
10,0.272681,0.199221,0.073460,0.073458,51200
15,0.249805,0.200785,0.049020,0.049017,51200
12,0.284765,0.199669,0.085096,0.085091,51200
25,0.250999,0.199249,0.051750,0.051747,51200
5,0.243896,0.199111,0.044785,0.044783,51200
21,0.243913,0.199167,0.044746,0.044745,51200
19,0.254856,0.198475,0.056381,0.056378,51200
1,0.251818,0.199134,0.052684,0.052681,51200
17,0.251839,0.198596,0.053243,0.053239,51200
