Rank,Total Time,Computation Time,Derived Communication Time,Measured Communication Time,Message Size
128,3.274315,3.197162,0.077153,0.073391,20480
192,3.274289,3.199346,0.074943,0.056275,20480
64,3.274205,3.196835,0.077370,0.076680,20480
0,3.274723,3.215515,0.059208,0.045344,20480
92,3.275895,3.203208,0.072687,0.072242,20480
156,3.276693,3.213773,0.062920,0.060403,20480
28,3.276388,3.197904,0.078484,0.057452,20480
220,3.275732,3.198466,0.077266,0.073241,20480
127,3.274257,3.197924,0.076333,0.075279,20480
191,3.274296,3.195335,0.078961,0.074017,20480
63,3.274705,3.216085,0.058620,0.051607,20480
255,3.274147,3.194485,0.079662,0.062454,20480
34,3.275134,3.213345,0.061789,0.052946,20480
98,3.273275,3.198731,0.074544,0.072896,20480
162,3.274565,3.197818,0.076747,0.072121,20480
226,3.273289,3.197306,0.075983,0.074534,20480
43,3.276820,3.209573,0.067247,0.060289,20480
171,3.276454,3.197847,0.078607,0.068964,20480
107,3.276591,3.203225,0.073366,0.072747,20480
235,3.276549,3.201837,0.074712,0.072032,20480
7,3.276517,3.216854,0.059663,0.054600,20480
57,3.276751,3.197199,0.079552,0.058512,20480
179,3.274336,3.196322,0.078014,0.069398,20480
37,3.274347,3.196942,0.077405,0.071109,20480
165,3.275026,3.215761,0.059265,0.049835,20480
229,3.272378,3.200980,0.071398,0.065289,20480
101,3.272504,3.205155,0.067349,0.066217,20480
132,3.274949,3.216954,0.057995,0.049540,20480
234,3.276578,3.196652,0.079926,0.071729,20480
106,3.276737,3.201398,0.075339,0.075080,20480
42,3.276745,3.211979,0.064766,0.060058,20480
170,3.276439,3.198346,0.078093,0.074300,20480
181,3.274576,3.218309,0.056267,0.053455,20480
117,3.274463,3.197948,0.076515,0.076150,20480
53,3.273870,3.197995,0.075875,0.062750,20480
245,3.274354,3.195328,0.079026,0.063730,20480
139,3.277980,3.210247,0.067733,0.067367,20480
11,3.277717,3.197858,0.079859,0.067159,20480
75,3.277718,3.199290,0.078428,0.078255,20480
203,3.277640,3.197359,0.080281,0.069041,20480
8,3.277649,3.214364,0.063285,0.054027,20480
136,3.277116,3.196427,0.080689,0.074519,20480
221,3.274506,3.201393,0.073113,0.071557,20480
93,3.274363,3.196914,0.077449,0.072907,20480
157,3.275582,3.222606,0.052976,0.040312,20480
144,3.275085,3.231459,0.043626,0.037897,20480
16,3.274224,3.202246,0.071978,0.060373,20480
80,3.273546,3.199016,0.074530,0.069611,20480
208,3.273488,3.197009,0.076479,0.074909,20480
41,3.276268,3.196864,0.079404,0.063595,20480
182,3.275739,3.217369,0.058370,0.055731,20480
228,3.273288,3.197403,0.075885,0.066661,20480
81,3.272876,3.201041,0.071835,0.067563,20480
145,3.274911,3.220260,0.054651,0.051523,20480
209,3.272749,3.197759,0.074990,0.074370,20480
17,3.274267,3.196554,0.077713,0.055942,20480
122,3.277675,3.199084,0.078591,0.078470,20480
250,3.277591,3.195527,0.082064,0.066365,20480
55,3.276077,3.197836,0.078241,0.060284,20480
183,3.276638,3.216642,0.059996,0.059870,20480
247,3.275980,3.196616,0.079364,0.077889,20480
119,3.276006,3.196897,0.079109,0.067809,20480
184,3.276719,3.214726,0.061993,0.061730,20480
56,3.276261,3.198718,0.077543,0.059589,20480
248,3.276098,3.196650,0.079448,0.078950,20480
120,3.276128,3.197584,0.078544,0.067091,20480
72,3.276674,3.200833,0.075841,0.063519,20480
200,3.276477,3.196803,0.079674,0.078939,20480
237,3.274994,3.198338,0.076656,0.067078,20480
45,3.275975,3.231016,0.044959,0.038683,20480
173,3.274959,3.197041,0.077918,0.067421,20480
109,3.275153,3.202597,0.072556,0.071562,20480
225,3.272748,3.197708,0.075040,0.069334,20480
219,3.277063,3.200626,0.076437,0.069221,20480
31,3.274704,3.216416,0.058288,0.048445,20480
149,3.275099,3.198550,0.076549,0.071863,20480
21,3.275503,3.215204,0.060299,0.056848,20480
213,3.272052,3.196929,0.075123,0.073879,20480
85,3.272118,3.198854,0.073264,0.068228,20480
189,3.275586,3.212452,0.063134,0.046061,20480
125,3.275638,3.201981,0.073657,0.057345,20480
108,3.275485,3.196865,0.078620,0.074619,20480
44,3.275158,3.196375,0.078783,0.077318,20480
172,3.275767,3.219852,0.055915,0.042238,20480
236,3.275627,3.201446,0.074181,0.071857,20480
33,3.274636,3.196610,0.078026,0.060266,20480
97,3.272839,3.200647,0.072192,0.070807,20480
62,3.274980,3.196718,0.078262,0.067676,20480
67,3.274073,3.199798,0.074275,0.074157,20480
3,3.274880,3.228406,0.046474,0.040601,20480
195,3.273993,3.197553,0.076440,0.057735,20480
54,3.275244,3.197453,0.077791,0.066901,20480
66,3.274370,3.197783,0.076587,0.060999,20480
2,3.274221,3.195568,0.078653,0.077099,20480
194,3.274331,3.196097,0.078234,0.077082,20480
130,3.274840,3.217316,0.057524,0.045934,20480
35,3.274524,3.197101,0.077423,0.072626,20480
227,3.273657,3.200938,0.072719,0.071008,20480
99,3.273561,3.197446,0.076115,0.074480,20480
163,3.274863,3.213714,0.061149,0.051224,20480
20,3.273807,3.197901,0.075906,0.070968,20480
148,3.274156,3.213878,0.060278,0.053514,20480
212,3.273633,3.197826,0.075807,0.071524,20480
84,3.273694,3.199294,0.074400,0.074020,20480
131,3.274037,3.199260,0.074777,0.066375,20480
134,3.275403,3.197092,0.078311,0.064559,20480
6,3.277809,3.213359,0.064450,0.063179,20480
198,3.273375,3.203424,0.069951,0.068431,20480
70,3.273333,3.202016,0.071317,0.058943,20480
58,3.277548,3.197378,0.080170,0.072404,20480
186,3.277997,3.215904,0.062093,0.054273,20480
166,3.275482,3.201197,0.074285,0.070257,20480
102,3.274677,3.196930,0.077747,0.076635,20480
38,3.276147,3.222324,0.053823,0.047455,20480
230,3.274695,3.198737,0.075958,0.070181,20480
47,3.274179,3.195333,0.078846,0.076917,20480
175,3.274485,3.209944,0.064541,0.055334,20480
239,3.272880,3.203288,0.069592,0.064499,20480
111,3.272733,3.198348,0.074385,0.073215,20480
223,3.273079,3.196632,0.076447,0.071689,20480
159,3.274068,3.196136,0.077932,0.072509,20480
95,3.273069,3.195777,0.077292,0.075705,20480
158,3.274462,3.199147,0.075315,0.068999,20480
185,3.277468,3.222494,0.054974,0.054668,20480
51,3.274794,3.217167,0.057627,0.054308,20480
138,3.278579,3.232459,0.046120,0.044473,20480
105,3.275958,3.204850,0.071108,0.070359,20480
129,3.274570,3.209879,0.064691,0.059180,20480
