Rank,Total Time,Computation Time,Derived Communication Time,Measured Communication Time,Message Size
8,0.856356,0.805448,0.050908,0.041508,1024
0,0.856073,0.798172,0.057901,0.041475,1024
4,0.856098,0.799121,0.056977,0.051773,1024
12,0.856066,0.798087,0.057979,0.052580,1024
7,0.836561,0.799656,0.036905,0.032177,1024
3,0.836550,0.799224,0.037326,0.021350,1024
15,0.836513,0.798416,0.038097,0.033292,1024
11,0.836775,0.805707,0.031068,0.024004,1024
14,0.856144,0.799836,0.056308,0.048074,1024
10,0.856354,0.807865,0.048489,0.046152,1024
13,0.836551,0.799574,0.036977,0.026067,1024
1,0.836776,0.805346,0.031430,0.021607,1024
9,0.836556,0.800034,0.036522,0.031684,1024
5,0.836556,0.799806,0.036750,0.026686,1024
6,0.856134,0.799888,0.056246,0.048455,1024
2,0.856114,0.799243,0.056871,0.046698,1024
