Rank,Total Time,Computation Time,Derived Communication Time,Measured Communication Time,Message Size
40,0.854054,0.801352,0.052702,0.043424,1024
56,0.854032,0.800873,0.053159,0.051159,1024
48,0.854045,0.801351,0.052694,0.045434,1024
16,0.854059,0.801521,0.052538,0.044149,1024
20,0.854050,0.802147,0.051903,0.038014,1024
52,0.854045,0.802275,0.051770,0.036718,1024
28,0.854051,0.802338,0.051713,0.042063,1024
2,0.854107,0.800979,0.053128,0.040006,1024
3,0.854117,0.801206,0.052911,0.034078,1024
35,0.854126,0.801962,0.052164,0.039224,1024
63,0.853595,0.800643,0.052952,0.045730,1024
59,0.854123,0.801196,0.052927,0.042815,1024
24,0.854044,0.801313,0.052731,0.047021,1024
4,0.854081,0.802942,0.051139,0.036055,1024
60,0.854025,0.801525,0.052500,0.046008,1024
36,0.854045,0.802192,0.051853,0.037816,1024
32,0.854051,0.801594,0.052457,0.040373,1024
0,0.854349,0.806348,0.048001,0.043298,1024
44,0.854067,0.802327,0.051740,0.036026,1024
8,0.854050,0.801186,0.052864,0.046382,1024
12,0.854070,0.802999,0.051071,0.045869,1024
7,0.853599,0.800724,0.052875,0.052197,1024
15,0.853681,0.803120,0.050561,0.043953,1024
31,0.853628,0.801541,0.052087,0.047267,1024
55,0.853623,0.801649,0.051974,0.045541,1024
47,0.853622,0.801240,0.052382,0.043931,1024
43,0.854147,0.802141,0.052006,0.032847,1024
51,0.854135,0.801853,0.052282,0.042336,1024
11,0.854133,0.801884,0.052249,0.043449,1024
39,0.853626,0.801548,0.052078,0.041038,1024
27,0.854468,0.808380,0.046088,0.032835,1024
23,0.853647,0.802498,0.051149,0.044312,1024
19,0.854135,0.802106,0.052029,0.038703,1024
5,0.853918,0.801423,0.052495,0.042243,1024
53,0.853941,0.802174,0.051767,0.040965,1024
33,0.854143,0.802091,0.052052,0.042063,1024
29,0.853937,0.802175,0.051762,0.039288,1024
37,0.853926,0.801841,0.052085,0.050534,1024
13,0.853950,0.802123,0.051827,0.041479,1024
45,0.853944,0.802675,0.051269,0.040319,1024
9,0.854153,0.801975,0.052178,0.042791,1024
49,0.854150,0.802244,0.051906,0.049167,1024
58,0.854112,0.801615,0.052497,0.045949,1024
50,0.854474,0.811119,0.043355,0.040633,1024
26,0.854132,0.802046,0.052086,0.043167,1024
34,0.854124,0.801928,0.052196,0.041997,1024
62,0.852871,0.801377,0.051494,0.040692,1024
38,0.852894,0.802048,0.050846,0.049178,1024
18,0.854115,0.801729,0.052386,0.041858,1024
54,0.852895,0.802271,0.050624,0.039946,1024
14,0.852899,0.802113,0.050786,0.040409,1024
6,0.852871,0.801158,0.051713,0.039706,1024
10,0.854125,0.802038,0.052087,0.042558,1024
30,0.852883,0.801990,0.050893,0.038295,1024
42,0.854118,0.801765,0.052353,0.048539,1024
22,0.852898,0.802151,0.050747,0.039401,1024
46,0.852919,0.803277,0.049642,0.038808,1024
21,0.853938,0.802193,0.051745,0.040154,1024
25,0.854136,0.802161,0.051975,0.039711,1024
41,0.854158,0.802276,0.051882,0.039984,1024
17,0.854147,0.802121,0.052026,0.041835,1024
61,0.853965,0.802439,0.051526,0.040706,1024
1,0.854111,0.801308,0.052803,0.045149,1024
57,0.854486,0.807982,0.046504,0.037009,1024
