Rank,Total Time,Computation Time,Derived Communication Time,Measured Communication Time,Message Size
512,8.864916,5.772148,3.092768,3.051425,289600
1152,8.865602,5.789716,3.075886,3.029300,289600
576,8.867524,5.839513,3.028011,2.966402,289600
768,8.865269,5.783353,3.081916,3.017366,289600
320,8.865494,5.769601,3.095893,3.088010,289600
268,8.861411,5.813281,3.048130,2.982290,289600
1157,8.886266,5.800325,3.085941,3.019714,289600
279,8.851845,5.797564,3.054281,2.997911,289600
1124,8.853910,5.786180,3.067730,3.039261,289600
484,8.855047,5.806701,3.048346,3.001983,289600
804,8.851080,5.774683,3.076397,3.009158,289600
164,8.851236,5.787220,3.064016,3.034680,289600
821,8.879493,5.796745,3.082748,3.041311,289600
1135,8.883995,5.856320,3.027675,3.003482,289600
751,8.882893,5.819276,3.063617,3.017564,289600
111,8.881144,5.801153,3.079991,3.053733,289600
1263,8.882965,5.851189,3.031776,3.001174,289600
367,8.882878,5.823442,3.059436,3.024425,289600
815,8.882488,5.784191,3.098297,3.014266,289600
1199,8.882051,5.788225,3.093826,3.037075,289600
303,8.882417,5.803476,3.078941,3.031166,289600
175,8.880628,5.762019,3.118609,3.045250,289600
495,8.883375,5.842194,3.041181,3.022374,289600
879,8.882196,5.829308,3.052888,3.021219,289600
239,8.883611,5.835555,3.048056,3.025927,289600
1071,8.882291,5.779010,3.103281,3.034240,289600
47,8.885378,5.864696,3.020682,2.939493,289600
943,8.882496,5.788170,3.094326,3.010966,289600
431,8.881274,5.771882,3.109392,3.064185,289600
559,8.881408,5.774467,3.106941,3.073299,289600
1007,8.882377,5.838859,3.043518,3.021793,289600
687,8.881767,5.784867,3.096900,3.016727,289600
898,8.838646,5.829076,3.009570,2.948182,289600
1129,8.876211,5.829859,3.046352,3.020388,289600
927,8.910522,5.815399,3.095123,3.039337,289600
1183,8.912829,5.864155,3.048674,3.021281,289600
1055,8.908515,5.816997,3.091518,3.027349,289600
799,8.909126,5.790987,3.118139,2.984887,289600
95,8.912349,5.861049,3.051300,3.028141,289600
991,8.912861,5.855014,3.057847,3.032532,289600
607,8.912866,5.865913,3.046953,3.036050,289600
171,8.883826,5.841173,3.042653,2.980533,289600
619,8.883459,5.825117,3.058342,3.040630,289600
235,8.877527,5.805697,3.071830,3.057088,289600
747,8.878476,5.820054,3.058422,3.043207,289600
875,8.882610,5.800598,3.082012,3.022530,289600
1067,8.880940,5.769448,3.111492,3.042217,289600
491,8.883163,5.792936,3.090227,3.029976,289600
427,8.881257,5.813765,3.067492,3.060209,289600
683,8.881409,5.773975,3.107434,3.008447,289600
1195,8.882272,5.814772,3.067500,3.000239,289600
1003,8.878605,5.806918,3.071687,3.042433,289600
299,8.881301,5.791920,3.089381,3.051706,289600
107,8.882955,5.811435,3.071520,3.057708,289600
1259,8.878732,5.822528,3.056204,3.048726,289600
363,8.882864,5.803387,3.079477,3.066596,289600
555,8.880588,5.772695,3.107893,3.042014,289600
939,8.880617,5.776123,3.104494,3.036628,289600
811,8.881245,5.767986,3.113259,3.028727,289600
43,8.880991,5.784526,3.096465,3.067514,289600
1131,8.883139,5.825490,3.057649,3.034932,289600
406,8.859689,5.843230,3.016459,2.969646,289600
790,8.859386,5.823646,3.035740,2.990441,289600
214,8.861930,5.831700,3.030230,3.009248,289600
22,8.858910,5.795374,3.063536,2.982316,289600
918,8.859455,5.842642,3.016813,2.984951,289600
342,8.861802,5.856803,3.004999,2.988614,289600
534,8.862371,5.893435,2.968936,2.967084,289600
470,8.861854,5.849070,3.012784,2.975301,289600
150,8.859287,5.833739,3.025548,3.011816,289600
1174,8.858903,5.822106,3.036797,3.006571,289600
1238,8.862195,5.852165,3.010030,2.994825,289600
854,8.861204,5.832482,3.028722,2.947686,289600
598,8.861385,5.849740,3.011645,2.976514,289600
278,8.859773,5.829655,3.030118,2.992260,289600
1110,8.861266,5.830104,3.031162,2.962583,289600
1046,8.858834,5.859155,2.999679,2.956315,289600
982,8.861633,5.846276,3.015357,3.005313,289600
726,8.862045,5.837662,3.024383,2.999000,289600
662,8.858316,5.825611,3.032705,3.005170,289600
86,8.859764,5.822369,3.037395,3.010611,289600
1179,8.874548,5.786977,3.087571,3.027817,289600
923,8.874748,5.776971,3.097777,3.080547,289600
795,8.877760,5.879556,2.998204,2.935127,289600
27,8.874915,5.777369,3.097546,3.011379,289600
155,8.874389,5.786678,3.087711,3.037860,289600
667,8.874742,5.767101,3.107641,3.059979,289600
91,8.876276,5.804918,3.071358,3.028066,289600
859,8.876449,5.812156,3.064293,3.031170,289600
1243,8.876663,5.786198,3.090465,3.020204,289600
475,8.876453,5.805648,3.070805,3.004069,289600
987,8.876196,5.772549,3.103647,3.052438,289600
566,8.861199,5.803895,3.057304,3.032962,289600
1142,8.856878,5.812109,3.044769,3.001677,289600
694,8.860781,5.816464,3.044317,2.990966,289600
438,8.862534,5.845603,3.016931,2.950252,289600
758,8.857196,5.795404,3.061792,3.007362,289600
630,8.857133,5.785200,3.071933,3.024983,289600
246,8.857598,5.780821,3.076777,3.049162,289600
144,8.875270,5.840241,3.035029,2.963533,289600
656,8.875085,5.847103,3.027982,3.004014,289600
1168,8.874330,5.822602,3.051728,2.962705,289600
720,8.876538,5.788243,3.088295,3.013850,289600
976,8.877530,5.908672,2.968858,2.887881,289600
1232,8.877171,5.800948,3.076223,2.976071,289600
848,8.877277,5.818863,3.058414,2.985304,289600
80,8.875345,5.777863,3.097482,3.038420,289600
784,8.875477,5.845589,3.029888,2.931500,289600
1040,8.877670,5.914146,2.963524,2.885167,289600
592,8.877291,5.793646,3.083645,3.040978,289600
208,8.876195,5.799563,3.076632,3.004062,289600
336,8.876869,5.797336,3.079533,3.027102,289600
1104,8.877082,5.802644,3.074438,3.021689,289600
16,8.874783,5.840295,3.034488,2.937968,289600
400,8.873157,5.782262,3.090895,2.984822,289600
528,8.874545,5.824497,3.050048,2.977657,289600
464,8.875990,5.888700,2.987290,2.897050,289600
272,8.875646,5.854131,3.021515,2.925363,289600
912,8.874850,5.841979,3.032871,2.924454,289600
397,8.883163,5.801493,3.081670,3.040515,289600
909,8.880504,5.883224,2.997280,2.969513,289600
13,8.881279,5.799724,3.081555,3.054592,289600
1037,8.881686,5.832895,3.048791,3.007902,289600
525,8.881169,5.814972,3.066197,3.040098,289600
845,8.879681,5.843070,3.036611,3.024207,289600
205,8.878874,5.832327,3.046547,3.018330,289600
1101,8.879486,5.840319,3.039167,3.009419,289600
333,8.878834,5.825039,3.053795,3.016115,289600
269,8.882295,5.817392,3.064903,3.029763,289600
461,8.878350,5.828260,3.050090,3.023713,289600
589,8.879739,5.843476,3.036263,3.005222,289600
781,8.880799,5.822411,3.058388,3.035930,289600
77,8.879013,5.816737,3.062276,3.033307,289600
1229,8.878771,5.802171,3.076600,3.041056,289600
653,8.881263,5.825595,3.055668,3.010189,289600
1035,8.884939,5.841112,3.043827,3.013132,289600
825,8.894484,5.847313,3.047171,3.013295,289600
953,8.892019,5.809909,3.082110,3.043439,289600
249,8.894627,5.840649,3.053978,3.023422,289600
889,8.894415,5.847120,3.047295,2.993537,289600
633,8.893680,5.827100,3.066580,2.983930,289600
505,8.894487,5.851959,3.042528,2.922445,289600
377,8.894473,5.852583,3.041890,2.988996,289600
680,8.862601,5.908795,2.953806,2.922779,289600
104,8.859854,5.786330,3.073524,3.037339,289600
808,8.860986,5.848978,3.012008,2.977029,289600
296,8.859781,5.827385,3.032396,2.984836,289600
665,8.883781,5.769166,3.114615,3.062916,289600
823,8.855332,5.818284,3.037048,2.985396,289600
439,8.854355,5.810748,3.043607,3.019431,289600
759,8.861012,5.852376,3.008636,2.944012,289600
1207,8.855957,5.865788,2.990169,2.983892,289600
55,8.854295,5.783121,3.071174,3.055026,289600
631,8.861951,5.855244,3.006707,2.966096,289600
503,8.861548,5.860794,3.000754,2.954122,289600
1143,8.863311,5.859420,3.003891,2.999687,289600
887,8.867068,5.866726,3.000342,2.967513,289600
695,8.854437,5.804820,3.049617,3.026916,289600
1079,8.855330,5.807554,3.047776,3.036920,289600
183,8.854691,5.815419,3.039272,3.025598,289600
375,8.858938,5.868058,2.990880,2.959422,289600
311,8.856215,5.817983,3.038232,2.998755,289600
1015,8.861874,5.864724,2.997150,2.970181,289600
119,8.857814,5.832669,3.025145,2.968340,289600
247,8.861130,5.859926,3.001204,2.952749,289600
1271,8.861446,5.867419,2.994027,2.932200,289600
951,8.863358,5.836441,3.026917,3.008760,289600
567,8.857430,5.870168,2.987262,2.976288,289600
78,8.850797,5.829453,3.021344,2.969463,289600
1186,8.852414,5.897391,2.955023,2.931604,289600
994,8.851771,5.797672,3.054099,3.024863,289600
1122,8.851866,5.815096,3.036770,3.018263,289600
290,8.849437,5.806414,3.043023,3.018448,289600
674,8.847135,5.779105,3.068030,3.015064,289600
930,8.849092,5.804399,3.044693,3.005958,289600
162,8.847817,5.766861,3.080956,3.061440,289600
610,8.851329,5.809658,3.041671,3.015847,289600
98,8.851624,5.811141,3.040483,2.999282,289600
546,8.848950,5.802330,3.046620,2.990177,289600
482,8.852333,5.832440,3.019893,2.999167,289600
802,8.847589,5.768110,3.079479,3.040592,289600
1058,8.848570,5.795659,3.052911,3.008201,289600
226,8.851885,5.808761,3.043124,3.014327,289600
468,8.863618,5.855808,3.007810,2.970925,289600
1153,8.873554,5.791588,3.081966,3.041169,289600
129,8.873142,5.807843,3.065299,3.024918,289600
1025,8.880717,5.914642,2.966075,2.931975,289600
385,8.872331,5.793323,3.079008,3.037121,289600
1048,8.857621,5.838087,3.019534,2.994700,289600
1072,8.880528,5.847359,3.033169,2.993098,289600
112,8.877096,5.815203,3.061893,3.035751,289600
560,8.879566,5.781509,3.098057,3.048705,289600
432,8.880675,5.824578,3.056097,2.980437,289600
176,8.881165,5.830944,3.050221,2.999847,289600
256,8.864987,5.760493,3.104494,3.057089,289600
384,8.863997,5.767044,3.096953,3.041859,289600
896,8.864784,5.757482,3.107302,3.061226,289600
1024,8.864799,5.777493,3.087306,3.045934,289600
704,8.866834,5.845721,3.021113,2.951717,289600
1088,8.866549,5.800918,3.065631,2.999284,289600
192,8.866689,5.816573,3.050116,2.977000,289600
128,8.865381,5.775557,3.089824,3.055465,289600
640,8.874760,6.007515,2.867245,2.845342,289600
1154,8.838169,5.826127,3.012042,2.968605,289600
1218,8.837856,5.783525,3.054331,3.024356,289600
578,8.836907,5.783892,3.053015,3.036762,289600
1026,8.840117,5.843447,2.996670,2.963921,289600
322,8.839182,5.813751,3.025431,3.008144,289600
130,8.837971,5.782159,3.055812,3.039404,289600
514,8.843988,5.911690,2.932298,2.890548,289600
834,8.836927,5.782618,3.054309,3.039679,289600
450,8.836923,5.754641,3.082282,3.048474,289600
66,8.838433,5.818339,3.020094,2.996304,289600
2,8.838531,5.819433,3.019098,2.933938,289600
770,8.839887,5.863327,2.976560,2.902486,289600
1241,8.884254,5.824581,3.059673,3.039324,289600
921,8.883828,5.825475,3.058353,3.023370,289600
217,8.884556,5.854877,3.029679,3.000945,289600
1177,8.885225,5.815954,3.069271,3.020446,289600
1113,8.884073,5.836493,3.047580,3.021397,289600
153,8.885935,5.854596,3.031339,2.981713,289600
473,8.883587,5.838873,3.044714,3.006931,289600
89,8.885248,5.854860,3.030388,2.984592,289600
601,8.884396,5.856077,3.028319,2.984410,289600
388,8.855927,5.806356,3.049571,3.019372,289600
1028,8.855452,5.777497,3.077955,3.034179,289600
772,8.856751,5.818334,3.038417,2.975270,289600
900,8.855276,5.796009,3.059267,3.006913,289600
836,8.859864,5.888612,2.971252,2.957261,289600
580,8.859597,5.884884,2.974713,2.965550,289600
324,8.859801,5.864709,2.995092,2.975409,289600
132,8.856214,5.823988,3.032226,3.029254,289600
1156,8.858789,5.889776,2.969013,2.942203,289600
452,8.858878,5.891985,2.966893,2.928691,289600
1220,8.858979,5.880546,2.978433,2.953498,289600
68,8.859121,5.881922,2.977199,2.969714,289600
196,8.858852,5.870702,2.988150,2.970938,289600
964,8.859673,5.890701,2.968972,2.959477,289600
4,8.857078,5.835103,3.021975,2.964447,289600
1092,8.859750,5.883865,2.975885,2.953774,289600
708,8.859195,5.885577,2.973618,2.958916,289600
260,8.856785,5.809968,3.046817,2.994593,289600
304,8.882645,5.901504,2.981141,2.969583,289600
48,8.880579,5.822206,3.058373,3.012610,289600
816,8.880638,5.835912,3.044726,2.977743,289600
368,8.877605,5.823402,3.054203,3.035130,289600
880,8.875703,5.791030,3.084673,2.991765,289600
1136,8.876525,5.785444,3.091081,3.053337,289600
240,8.876895,5.793970,3.082925,2.981091,289600
1008,8.876883,5.811485,3.065398,3.040609,289600
944,8.879621,5.819657,3.059964,2.956662,289600
688,8.879899,5.810465,3.069434,3.027394,289600
1264,8.876898,5.819970,3.056928,3.034226,289600
624,8.877016,5.798778,3.078238,3.029610,289600
752,8.878290,5.837596,3.040694,3.021598,289600
1200,8.879011,5.786073,3.092938,2.977548,289600
5,8.885618,5.792475,3.093143,2.993990,289600
989,8.892014,5.807018,3.084996,3.018200,289600
1203,8.884529,5.758249,3.126280,3.108830,289600
947,8.884691,5.779761,3.104930,3.016808,289600
691,8.883834,5.774185,3.109649,3.041933,289600
51,8.884302,5.751917,3.132385,3.032389,289600
755,8.890371,5.839557,3.050814,3.037610,289600
1267,8.889698,5.837744,3.051954,3.017933,289600
435,8.884577,5.789592,3.094985,3.026792,289600
371,8.890679,5.839867,3.050812,3.026046,289600
1075,8.884458,5.760441,3.124017,3.063824,289600
179,8.887569,5.869380,3.018189,2.992578,289600
499,8.888926,5.802358,3.086568,3.063043,289600
883,8.890073,5.826095,3.063978,3.050704,289600
819,8.884454,5.760470,3.123984,3.006226,289600
627,8.889035,5.797244,3.091791,3.047294,289600
345,8.884553,5.849861,3.034692,3.000761,289600
793,8.885039,5.807985,3.077054,3.045762,289600
25,8.883526,5.784480,3.099046,3.034406,289600
729,8.884221,5.846527,3.037694,2.998102,289600
281,8.885545,5.820276,3.065269,3.045379,289600
537,8.884890,5.807830,3.077060,3.017558,289600
1049,8.884162,5.808924,3.075238,3.018610,289600
409,8.886559,5.879847,3.006712,2.956793,289600
985,8.884990,5.861415,3.023575,2.995359,289600
857,8.884270,5.848955,3.035315,2.998517,289600
101,8.881573,5.852536,3.029037,2.973817,289600
165,8.878525,5.784174,3.094351,3.060640,289600
613,8.882104,5.855191,3.026913,2.946075,289600
357,8.882229,5.847264,3.034965,3.023216,289600
421,8.879298,5.779392,3.099906,3.056018,289600
1189,8.878642,5.759016,3.119626,3.089149,289600
37,8.881477,5.845480,3.035997,3.005042,289600
805,8.879851,5.829604,3.050247,2.999795,289600
869,8.880840,5.814285,3.066555,3.006451,289600
1125,8.881909,5.850869,3.031040,2.969993,289600
229,8.881949,5.858888,3.023061,2.966772,289600
293,8.879020,5.767262,3.111758,3.069188,289600
549,8.878641,5.779823,3.098818,3.069865,289600
677,8.879410,5.797204,3.082206,3.049597,289600
485,8.880412,5.822958,3.057454,2.999070,289600
1061,8.878163,5.771528,3.106635,3.047730,289600
1253,8.881386,5.862977,3.018409,2.970730,289600
997,8.881647,5.855329,3.026318,2.975111,289600
741,8.882031,5.852092,3.029939,2.965060,289600
933,8.877859,5.750250,3.127609,3.091384,289600
286,8.849229,5.811684,3.037545,2.938132,289600
1182,8.848889,5.781594,3.067295,3.057733,289600
1246,8.848275,5.770829,3.077446,3.023138,289600
734,8.848445,5.796963,3.051482,2.983426,289600
1054,8.848824,5.804479,3.044345,2.994018,289600
926,8.849423,5.796260,3.053163,3.000147,289600
30,8.846143,5.757543,3.088600,2.999424,289600
542,8.851581,5.881863,2.969718,2.914969,289600
1256,8.860532,5.814576,3.045956,3.008881,289600
552,8.860779,5.849580,3.011199,2.965725,289600
543,8.909999,5.791799,3.118200,3.040504,289600
31,8.909316,5.770096,3.139220,3.088467,289600
671,8.909146,5.791719,3.117427,3.026769,289600
351,8.912122,5.835815,3.076307,3.056140,289600
479,8.912009,5.853985,3.058024,2.940948,289600
287,8.909305,5.776359,3.132946,3.075934,289600
1119,8.912945,5.865286,3.047659,2.942539,289600
223,8.912554,5.862317,3.050237,3.034588,289600
159,8.909651,5.805958,3.103693,2.979048,289600
415,8.909670,5.810148,3.099522,3.070650,289600
735,8.911551,5.850142,3.061409,3.033733,289600
1247,8.912272,5.870385,3.041887,3.027119,289600
863,8.912356,5.825922,3.086434,3.066594,289600
317,8.893291,5.872892,3.020399,2.982477,289600
701,8.890341,5.803945,3.086396,3.034070,289600
189,8.890000,5.785123,3.104877,3.086403,289600
1021,8.889417,5.798800,3.090617,3.081752,289600
765,8.887894,5.784031,3.103863,3.068584,289600
445,8.890158,5.780511,3.109647,3.030379,289600
573,8.888051,5.754459,3.133592,3.107289,289600
1149,8.889774,5.818424,3.071350,2.966721,289600
1213,8.890590,5.801352,3.089238,3.043612,289600
829,8.890472,5.792784,3.097688,3.012148,289600
893,8.889722,5.818544,3.071178,2.913264,289600
1277,8.889704,5.815392,3.074312,3.037991,289600
61,8.889810,5.779402,3.110408,2.993524,289600
509,8.890595,5.843784,3.046811,2.975486,289600
125,8.888902,5.810444,3.078458,3.038910,289600
637,8.889275,5.824915,3.064360,2.998771,289600
381,8.889427,5.816835,3.072592,3.051108,289600
253,8.889523,5.830713,3.058810,3.031339,289600
1085,8.889975,5.779936,3.110039,2.934989,289600
957,8.890234,5.794365,3.095869,3.042504,289600
466,8.847099,5.831819,3.015280,2.969389,289600
658,8.845101,5.840393,3.004708,2.975567,289600
594,8.847881,5.845517,3.002364,2.984796,289600
338,8.847885,5.841134,3.006751,2.984878,289600
530,8.843518,5.793927,3.049591,3.020839,289600
18,8.844969,5.834088,3.010881,2.987111,289600
914,8.844115,5.835479,3.008636,2.932898,289600
786,8.843995,5.836037,3.007958,2.924450,289600
722,8.847319,5.866246,2.981073,2.956679,289600
978,8.847592,5.846419,3.001173,2.962119,289600
274,8.844395,5.827294,3.017101,2.951869,289600
210,8.846346,5.826832,3.019514,3.002315,289600
1042,8.844325,5.831246,3.013079,2.961751,289600
850,8.846753,5.839502,3.007251,2.997962,289600
402,8.846304,5.911253,2.935051,2.891040,289600
1234,8.846768,5.822990,3.023778,3.005635,289600
82,8.847270,5.837654,3.009616,2.984262,289600
1106,8.847245,5.832189,3.015056,2.989036,289600
1170,8.843265,5.815408,3.027857,2.959359,289600
1206,8.864233,5.885167,2.979066,2.945487,289600
374,8.856665,5.801406,3.055259,3.024489,289600
822,8.860509,5.809192,3.051317,2.992431,289600
118,8.857103,5.785916,3.071187,2.978613,289600
376,8.865940,5.834452,3.031488,3.009025,289600
696,8.871670,5.880488,2.991182,2.979787,289600
1272,8.865483,5.810927,3.054556,3.012080,289600
