Rank,Total Time,Computation Time,Derived Communication Time,Measured Communication Time,Message Size
640,0.806553,0.482875,0.323678,0.323671,20480
128,0.806918,0.481840,0.325078,0.325067,20480
768,0.795521,0.484833,0.310688,0.310682,20480
281,0.694683,0.436969,0.257714,0.257704,20480
25,0.695042,0.423637,0.271405,0.271396,20480
153,0.695273,0.451657,0.243616,0.243605,20480
729,0.694608,0.414818,0.279790,0.279778,20480
921,0.695318,0.456069,0.239249,0.239242,20480
985,0.693559,0.420533,0.273026,0.273018,20480
857,0.694030,0.410349,0.283681,0.283675,20480
409,0.688156,0.431274,0.256882,0.256873,20480
537,0.688538,0.420881,0.267657,0.267645,20480
665,0.695231,0.444013,0.251218,0.251206,20480
793,0.695268,0.418683,0.276585,0.276579,20480
217,0.694601,0.428378,0.266223,0.266214,20480
964,0.741411,0.455203,0.286208,0.286199,20480
175,0.678962,0.494923,0.184039,0.184034,20480
943,0.665458,0.507630,0.157828,0.157823,20480
367,0.680958,0.491431,0.189527,0.189519,20480
47,0.679194,0.494880,0.184314,0.184306,20480
687,0.672216,0.502708,0.169508,0.169503,20480
239,0.680035,0.487717,0.192318,0.192309,20480
751,0.670257,0.482919,0.187338,0.187334,20480
559,0.679056,0.493757,0.185299,0.185293,20480
431,0.679705,0.506895,0.172810,0.172805,20480
623,0.679136,0.500368,0.178768,0.178762,20480
815,0.676275,0.506971,0.169304,0.169299,20480
634,0.707489,0.440560,0.266929,0.266919,20480
442,0.710375,0.469195,0.241180,0.241173,20480
186,0.712863,0.488418,0.224445,0.224440,20480
570,0.702880,0.453000,0.249880,0.249871,20480
994,0.721002,0.497883,0.223119,0.223112,20480
738,0.711451,0.498405,0.213046,0.213037,20480
930,0.721800,0.500056,0.221744,0.221738,20480
435,0.685115,0.500829,0.184286,0.184280,20480
819,0.676560,0.468958,0.207602,0.207589,20480
947,0.668498,0.464428,0.204070,0.204059,20480
563,0.680114,0.490068,0.190046,0.190040,20480
115,0.681764,0.509543,0.172221,0.172215,20480
883,0.684282,0.493759,0.190523,0.190518,20480
755,0.670283,0.486747,0.183536,0.183532,20480
691,0.674806,0.494097,0.180709,0.180699,20480
307,0.680437,0.487662,0.192775,0.192771,20480
51,0.680343,0.493548,0.186795,0.186788,20480
243,0.686170,0.482787,0.203383,0.203375,20480
371,0.685508,0.507095,0.178413,0.178408,20480
179,0.684377,0.497147,0.187230,0.187227,20480
1011,0.687097,0.495935,0.191162,0.191151,20480
627,0.685866,0.498970,0.186896,0.186889,20480
514,0.720128,0.505012,0.215116,0.215104,20480
130,0.722302,0.502059,0.220243,0.220242,20480
386,0.707185,0.448985,0.258200,0.258180,20480
2,0.721975,0.481369,0.240606,0.240590,20480
962,0.722438,0.502227,0.220211,0.220202,20480
578,0.722382,0.494011,0.228371,0.228365,20480
770,0.721823,0.491465,0.230358,0.230354,20480
882,0.721540,0.482488,0.239052,0.239049,20480
626,0.721806,0.505083,0.216723,0.216722,20480
754,0.708911,0.490230,0.218681,0.218671,20480
242,0.720637,0.484085,0.236552,0.236534,20480
114,0.717540,0.493370,0.224170,0.224161,20480
690,0.720688,0.499664,0.221024,0.221014,20480
827,0.669532,0.478943,0.190589,0.190585,20480
571,0.659584,0.469164,0.190420,0.190413,20480
59,0.670052,0.471525,0.198527,0.198518,20480
955,0.660540,0.486284,0.174256,0.174250,20480
251,0.666924,0.475323,0.191601,0.191593,20480
507,0.658928,0.457842,0.201086,0.201075,20480
379,0.659917,0.447553,0.212364,0.212352,20480
891,0.659634,0.469338,0.190296,0.190279,20480
635,0.666781,0.480098,0.186683,0.186674,20480
443,0.668999,0.482002,0.186997,0.186995,20480
699,0.670171,0.486492,0.183679,0.183673,20480
763,0.666617,0.467507,0.199110,0.199100,20480
123,0.666154,0.481753,0.184401,0.184393,20480
1019,0.663254,0.450112,0.213142,0.213137,20480
315,0.666636,0.482471,0.184165,0.184161,20480
187,0.670356,0.491345,0.179011,0.179007,20480
847,0.676125,0.508539,0.167586,0.167582,20480
678,0.706432,0.466727,0.239705,0.239693,20480
38,0.707319,0.472824,0.234495,0.234484,20480
934,0.706957,0.486330,0.220627,0.220624,20480
102,0.703641,0.459800,0.243841,0.243832,20480
172,0.733245,0.483468,0.249777,0.249767,20480
44,0.732406,0.481958,0.250448,0.250441,20480
748,0.730530,0.479983,0.250547,0.250542,20480
556,0.731237,0.477987,0.253250,0.253242,20480
108,0.733752,0.496258,0.237494,0.237487,20480
1004,0.733911,0.497483,0.236428,0.236420,20480
492,0.733733,0.490974,0.242759,0.242753,20480
940,0.733386,0.490028,0.243358,0.243355,20480
300,0.718400,0.457735,0.260665,0.260659,20480
620,0.727243,0.481070,0.246173,0.246164,20480
364,0.733631,0.486835,0.246796,0.246789,20480
812,0.731015,0.476894,0.254121,0.254112,20480
684,0.728489,0.465614,0.262875,0.262867,20480
876,0.733622,0.488822,0.244800,0.244794,20480
236,0.719703,0.478286,0.241417,0.241410,20480
