Rank,Total Time,Computation Time,Derived Communication Time,Measured Communication Time,Message Size
20,0.388572,0.181973,0.206599,0.196240,10240
0,0.388403,0.174507,0.213896,0.196595,10240
31,0.381526,0.177502,0.204024,0.182283,10240
35,0.381569,0.179803,0.201766,0.191191,10240
55,0.381457,0.176574,0.204883,0.192004,10240
36,0.388646,0.185335,0.203311,0.183894,10240
40,0.388486,0.176095,0.212391,0.190151,10240
48,0.388473,0.173040,0.215433,0.185501,10240
6,0.388640,0.181879,0.206761,0.179689,10240
30,0.388640,0.181799,0.206841,0.193410,10240
42,0.388415,0.174463,0.213952,0.191703,10240
38,0.388430,0.175045,0.213385,0.191735,10240
37,0.381420,0.176600,0.204820,0.197257,10240
50,0.388545,0.180124,0.208421,0.194216,10240
46,0.388634,0.180411,0.208223,0.192609,10240
66,0.388486,0.180436,0.208050,0.189453,10240
34,0.388600,0.181606,0.206994,0.189091,10240
2,0.388579,0.179654,0.208925,0.183078,10240
18,0.388574,0.181901,0.206673,0.184894,10240
74,0.388595,0.182555,0.206040,0.179152,10240
28,0.388496,0.178121,0.210375,0.182334,10240
44,0.388469,0.177143,0.211326,0.189013,10240
60,0.388666,0.184754,0.203912,0.194537,10240
24,0.388528,0.178089,0.210439,0.188131,10240
16,0.388539,0.178777,0.209762,0.175627,10240
68,0.388674,0.182519,0.206155,0.187408,10240
8,0.388537,0.175860,0.212677,0.193692,10240
64,0.388612,0.179578,0.209034,0.181708,10240
32,0.388587,0.180549,0.208038,0.180019,10240
52,0.388704,0.185061,0.203643,0.185211,10240
72,0.388560,0.179533,0.209027,0.177020,10240
76,0.388694,0.182872,0.205822,0.188407,10240
4,0.388657,0.182735,0.205922,0.178612,10240
56,0.388574,0.179141,0.209433,0.188985,10240
12,0.388710,0.184055,0.204655,0.179282,10240
23,0.381498,0.179550,0.201948,0.181607,10240
67,0.381572,0.178579,0.202993,0.183616,10240
71,0.381516,0.175165,0.206351,0.194624,10240
63,0.381533,0.177576,0.203957,0.182597,10240
3,0.381499,0.178379,0.203120,0.187265,10240
7,0.381390,0.175319,0.206071,0.189170,10240
75,0.381506,0.176934,0.204572,0.183441,10240
59,0.381571,0.179174,0.202397,0.190488,10240
11,0.381519,0.175540,0.205979,0.188478,10240
19,0.381539,0.177867,0.203672,0.193063,10240
43,0.381482,0.175036,0.206446,0.177363,10240
27,0.381483,0.177434,0.204049,0.185734,10240
47,0.381561,0.179376,0.202185,0.192996,10240
79,0.381533,0.178017,0.203516,0.191227,10240
15,0.381526,0.176271,0.205255,0.178801,10240
51,0.381474,0.177931,0.203543,0.185344,10240
39,0.381558,0.180334,0.201224,0.191646,10240
29,0.381400,0.175597,0.205803,0.192935,10240
53,0.381445,0.177411,0.204034,0.184668,10240
65,0.381421,0.175854,0.205567,0.187178,10240
45,0.381483,0.177338,0.204145,0.190622,10240
49,0.381521,0.176392,0.205129,0.189518,10240
17,0.381450,0.175134,0.206316,0.180788,10240
70,0.388605,0.179452,0.209153,0.193137,10240
22,0.388641,0.181958,0.206683,0.181738,10240
78,0.388645,0.181656,0.206989,0.190518,10240
14,0.388660,0.180643,0.208017,0.184909,10240
10,0.388547,0.180002,0.208545,0.190465,10240
54,0.388650,0.181192,0.207458,0.186986,10240
58,0.388459,0.177399,0.211060,0.189893,10240
62,0.388519,0.177144,0.211375,0.184815,10240
26,0.388430,0.176759,0.211671,0.190681,10240
77,0.381431,0.177548,0.203883,0.187650,10240
1,0.381478,0.177079,0.204399,0.180427,10240
57,0.381365,0.172127,0.209238,0.195649,10240
21,0.381477,0.177640,0.203837,0.177664,10240
73,0.381396,0.173017,0.208379,0.190020,10240
41,0.381431,0.174467,0.206964,0.178395,10240
25,0.381516,0.177367,0.204149,0.188756,10240
33,0.381511,0.176189,0.205322,0.184628,10240
5,0.381420,0.173091,0.208329,0.183179,10240
13,0.381492,0.177996,0.203496,0.184940,10240
9,0.381506,0.176246,0.205260,0.187610,10240
61,0.381502,0.178008,0.203494,0.192956,10240
69,0.381409,0.176746,0.204663,0.195067,10240
