Rank,Total Time,Computation Time,Derived Communication Time,Measured Communication Time,Message Size
1216,6.359802,5.842711,0.517091,0.417948,28960
128,6.376542,5.795819,0.580723,0.486015,28960
1088,6.357834,5.783228,0.574606,0.474811,28960
512,6.375944,5.780291,0.595653,0.477658,28960
576,6.360193,5.837729,0.522464,0.422369,28960
320,6.357529,5.779850,0.577679,0.507565,28960
768,6.378256,5.805993,0.572263,0.444099,28960
256,6.377040,5.783871,0.593169,0.469972,28960
1152,6.376711,5.776398,0.600313,0.500056,28960
704,6.358036,5.816392,0.541644,0.462859,28960
742,6.347867,5.817301,0.530566,0.477134,28960
1225,6.354675,5.828600,0.526075,0.502054,28960
1097,6.353997,5.818781,0.535216,0.491583,28960
841,6.354959,5.824715,0.530244,0.493893,28960
833,6.367281,5.856801,0.510480,0.467622,28960
1025,6.381159,5.821133,0.560026,0.533122,28960
641,6.377140,5.764604,0.612536,0.474267,28960
257,6.378487,5.780015,0.598472,0.467517,28960
1089,6.363356,5.837872,0.525484,0.472690,28960
65,6.362391,5.779988,0.582403,0.550712,28960
193,6.363061,5.834653,0.528408,0.466625,28960
1153,6.378360,5.786222,0.592138,0.471732,28960
705,6.364473,5.840300,0.524173,0.457507,28960
577,6.365590,5.841036,0.524554,0.457310,28960
897,6.379726,5.790574,0.589152,0.457634,28960
385,6.379775,5.796574,0.583201,0.443706,28960
129,6.393363,5.980493,0.412870,0.349171,28960
961,6.363722,5.830652,0.533070,0.473782,28960
513,6.379758,5.795589,0.584169,0.452755,28960
769,6.380498,5.792867,0.587631,0.461611,28960
449,6.363652,5.820656,0.542996,0.487876,28960
321,6.362547,5.792199,0.570348,0.458621,28960
1,6.378196,5.744948,0.633248,0.469623,28960
77,6.355523,5.835212,0.520311,0.499901,28960
205,6.355992,5.843352,0.512640,0.492352,28960
141,6.351590,5.772364,0.579226,0.552039,28960
1101,6.355225,5.837271,0.517954,0.504998,28960
781,6.355273,5.838222,0.517051,0.463865,28960
525,6.352788,5.785911,0.566877,0.512403,28960
1229,6.356204,5.844434,0.511770,0.500173,28960
717,6.356080,5.852725,0.503355,0.492690,28960
589,6.356331,5.843342,0.512989,0.482829,28960
653,6.353250,5.783763,0.569487,0.524299,28960
269,6.352624,5.771249,0.581375,0.531271,28960
1165,6.352785,5.751393,0.601392,0.557264,28960
1037,6.351963,5.796659,0.555304,0.522801,28960
909,6.355550,5.832376,0.523174,0.464730,28960
397,6.352569,5.783533,0.569036,0.561767,28960
759,6.371385,5.841105,0.530280,0.454363,28960
695,6.367033,5.787773,0.579260,0.527164,28960
1271,6.371191,5.838173,0.533018,0.472114,28960
567,6.366442,5.764768,0.601674,0.562095,28960
119,6.370836,5.837446,0.533390,0.471724,28960
311,6.366464,5.778411,0.588053,0.525066,28960
503,6.371558,5.847407,0.524151,0.468813,28960
1143,6.371481,5.854734,0.516747,0.460876,28960
134,6.353017,5.850832,0.502185,0.470175,28960
6,6.353428,5.863694,0.489734,0.469324,28960
326,6.347795,5.805452,0.542343,0.470759,28960
710,6.348322,5.817037,0.531285,0.476123,28960
262,6.355748,5.908978,0.446770,0.415645,28960
1030,6.352489,5.830465,0.522024,0.441638,28960
518,6.352414,5.833864,0.518550,0.465107,28960
1158,6.349913,5.780582,0.569331,0.519843,28960
646,6.351798,5.824460,0.527338,0.468501,28960
1094,6.347667,5.804181,0.543486,0.511223,28960
902,6.351571,5.815216,0.536355,0.502337,28960
198,6.348065,5.815484,0.532581,0.472786,28960
1222,6.348123,5.807819,0.540304,0.491246,28960
966,6.346860,5.804059,0.542801,0.501701,28960
774,6.351468,5.820393,0.531075,0.485841,28960
582,6.348028,5.815689,0.532339,0.494037,28960
261,6.348340,5.881532,0.466808,0.439528,28960
160,6.362513,5.781374,0.581139,0.528830,28960
1134,6.353220,5.791214,0.562006,0.513297,28960
520,6.358075,5.803894,0.554181,0.539338,28960
611,6.350016,5.791666,0.558350,0.470721,28960
407,6.369894,5.788554,0.581340,0.524114,28960
38,6.345952,5.832137,0.513815,0.468458,28960
380,6.341504,5.737993,0.603511,0.539007,28960
572,6.340229,5.795400,0.544829,0.440889,28960
444,6.340262,5.783756,0.556506,0.492314,28960
1020,6.342856,5.797143,0.545713,0.494627,28960
1212,6.339740,5.782580,0.557160,0.437111,28960
1084,6.339998,5.797886,0.542112,0.445312,28960
828,6.339802,5.794563,0.545239,0.412853,28960
700,6.339317,5.774388,0.564929,0.462091,28960
252,6.343348,5.800631,0.542717,0.486932,28960
188,6.339100,5.773643,0.565457,0.487325,28960
124,6.343687,5.789307,0.554380,0.520784,28960
764,6.342391,5.789258,0.553133,0.506808,28960
892,6.343339,5.801012,0.542327,0.502204,28960
1148,6.342592,5.775407,0.567185,0.510986,28960
636,6.342743,5.787310,0.555433,0.471558,28960
508,6.344005,5.821297,0.522708,0.477110,28960
1276,6.342771,5.799932,0.542839,0.505823,28960
316,6.344717,5.881320,0.463397,0.436374,28960
60,6.340304,5.798065,0.542239,0.419783,28960
956,6.339520,5.783919,0.555601,0.444568,28960
922,6.351012,5.829553,0.521459,0.444571,28960
4,6.343442,5.878559,0.464883,0.426969,28960
836,6.340676,5.868866,0.471810,0.432479,28960
644,6.341202,5.805105,0.536097,0.487260,28960
196,6.339597,5.828587,0.511010,0.469364,28960
1092,6.339499,5.848514,0.490985,0.455519,28960
964,6.339377,5.861218,0.478159,0.455994,28960
452,6.339846,5.861950,0.477896,0.461601,28960
708,6.339307,5.855196,0.484111,0.454948,28960
900,6.340970,5.804549,0.536421,0.493322,28960
1156,6.340492,5.797302,0.543190,0.481017,28960
388,6.343639,5.847345,0.496294,0.474722,28960
132,6.340880,5.807386,0.533494,0.464346,28960
7,6.366083,5.806504,0.559579,0.491841,28960
647,6.366072,5.803212,0.562860,0.482033,28960
135,6.366042,5.809501,0.556541,0.481423,28960
903,6.370814,5.864016,0.506798,0.434477,28960
775,6.366600,5.823425,0.543175,0.454549,28960
839,6.367034,5.840688,0.526346,0.477159,28960
583,6.366216,5.839822,0.526394,0.469407,28960
711,6.366714,5.834859,0.531855,0.485489,28960
199,6.364846,5.779446,0.585400,0.506670,28960
327,6.365322,5.814292,0.551030,0.538169,28960
967,6.367749,5.855249,0.512500,0.488299,28960
1223,6.366433,5.827083,0.539350,0.489189,28960
519,6.364434,5.809009,0.555425,0.500531,28960
1095,6.366416,5.835017,0.531399,0.473850,28960
455,6.367321,5.842556,0.524765,0.499972,28960
71,6.366540,5.830512,0.536028,0.503125,28960
263,6.365876,5.804130,0.561746,0.489067,28960
391,6.366579,5.805331,0.561248,0.492020,28960
1159,6.365758,5.788269,0.577489,0.519457,28960
1031,6.364901,5.761970,0.602931,0.512605,28960
972,6.338514,5.829717,0.508797,0.438919,28960
460,6.337606,5.811886,0.525720,0.439466,28960
1100,6.337322,5.818705,0.518617,0.473339,28960
332,6.337954,5.809588,0.528366,0.463436,28960
1228,6.337540,5.821605,0.515935,0.420156,28960
396,6.343083,5.887455,0.455628,0.417051,28960
268,6.337441,5.798208,0.539233,0.463917,28960
716,6.337653,5.810737,0.526916,0.450112,28960
140,6.338732,5.838167,0.500565,0.400632,28960
76,6.338318,5.825791,0.512527,0.448472,28960
1164,6.337188,5.794373,0.542815,0.418471,28960
652,6.337453,5.809147,0.528306,0.431399,28960
204,6.337981,5.827092,0.510889,0.488845,28960
1036,6.338023,5.831962,0.506061,0.409278,28960
524,6.336130,5.790385,0.545745,0.523527,28960
780,6.337316,5.804500,0.532816,0.430716,28960
844,6.337930,5.814894,0.523036,0.449763,28960
12,6.334699,5.750709,0.583990,0.463679,28960
908,6.336793,5.788659,0.548134,0.439683,28960
588,6.337690,5.816803,0.520887,0.444200,28960
932,6.333675,5.789077,0.544598,0.506581,28960
420,6.333474,5.774047,0.559427,0.484096,28960
164,6.337929,5.866535,0.471394,0.454026,28960
228,6.335697,5.819310,0.516387,0.410006,28960
292,6.333801,5.783694,0.550107,0.501907,28960
612,6.336311,5.818041,0.518270,0.423583,28960
740,6.335982,5.805518,0.530464,0.420413,28960
1124,6.336027,5.816310,0.519717,0.422702,28960
1252,6.336088,5.812610,0.523478,0.404436,28960
676,6.333905,5.784811,0.549094,0.518401,28960
100,6.335906,5.808099,0.527807,0.439562,28960
1188,6.333953,5.775242,0.558711,0.522300,28960
868,6.334543,5.784590,0.549953,0.427576,28960
996,6.335938,5.814008,0.521930,0.431384,28960
548,6.334720,5.814128,0.520592,0.477972,28960
356,6.336275,5.877217,0.459058,0.433063,28960
1060,6.334617,5.793935,0.540682,0.491578,28960
804,6.333707,5.772182,0.561525,0.516312,28960
484,6.335857,5.866686,0.469171,0.426758,28960
36,6.333601,5.775323,0.558278,0.522586,28960
540,6.340540,5.792617,0.547923,0.465054,28960
284,6.340265,5.832071,0.508194,0.474796,28960
924,6.341155,5.829164,0.511991,0.416384,28960
796,6.341294,5.804138,0.537156,0.449733,28960
28,6.345010,5.888089,0.456921,0.385517,28960
1116,6.342021,5.832744,0.509277,0.470709,28960
156,6.340098,5.799324,0.540774,0.443801,28960
