Rank,Total Time,Computation Time,Derived Communication Time,Measured Communication Time,Message Size
64,2.068269,2.003325,0.064944,0.064921,57920
0,2.067841,2.005173,0.062668,0.062653,57920
63,2.068053,1.993530,0.074523,0.074507,57920
127,2.066790,1.993557,0.073233,0.073214,57920
39,2.065215,1.995369,0.069846,0.069827,57920
14,2.067014,1.994046,0.072968,0.072952,57920
78,2.066741,1.975927,0.090814,0.090796,57920
9,2.065426,1.992870,0.072556,0.072536,57920
15,2.067944,1.999828,0.068116,0.068094,57920
114,2.065571,1.983009,0.082562,0.082545,57920
50,2.067657,2.001561,0.066096,0.066083,57920
99,2.066112,2.000448,0.065664,0.065644,57920
35,2.067308,1.999665,0.067643,0.067625,57920
111,2.066567,1.983751,0.082816,0.082794,57920
47,2.067560,1.987408,0.080152,0.080136,57920
123,2.065198,1.977206,0.087992,0.087978,57920
59,2.066335,1.990568,0.075767,0.075750,57920
101,2.065050,1.982705,0.082345,0.082327,57920
37,2.066370,2.000841,0.065529,0.065513,57920
124,2.065517,1.983377,0.082140,0.082126,57920
60,2.066789,2.013061,0.053728,0.053708,57920
106,2.065999,1.993713,0.072286,0.072264,57920
42,2.066646,1.999448,0.067198,0.067184,57920
29,2.066820,1.999373,0.067447,0.067433,57920
93,2.066345,1.995986,0.070359,0.070339,57920
31,2.067354,2.005216,0.062138,0.062130,57920
95,2.067004,1.983773,0.083231,0.083213,57920
28,2.066286,1.999496,0.066790,0.066777,57920
92,2.065891,1.987451,0.078440,0.078420,57920
105,2.065828,1.994682,0.071146,0.071129,57920
46,2.066945,1.996898,0.070047,0.070032,57920
110,2.066674,1.990267,0.076407,0.076394,57920
126,2.067108,2.002404,0.064704,0.064690,57920
62,2.068301,2.006986,0.061315,0.061296,57920
120,2.064392,1.992397,0.071995,0.071979,57920
56,2.065738,1.998070,0.067668,0.067653,57920
74,2.066147,1.988201,0.077946,0.077923,57920
10,2.065978,2.006787,0.059191,0.059179,57920
