Rank,Total Time,Computation Time,Derived Communication Time,Measured Communication Time,Message Size
1152,1.261385,0.802775,0.458610,0.437200,1024
0,1.261345,0.801160,0.460185,0.452845,1024
256,1.261379,0.802636,0.458743,0.440387,1024
1216,1.259473,0.802651,0.456822,0.424504,1024
960,1.259487,0.802083,0.457404,0.176385,1024
192,1.259486,0.802557,0.456929,0.184940,1024
640,1.261371,0.807403,0.453968,0.444970,1024
576,1.259469,0.802867,0.456602,0.155436,1024
896,1.261798,0.813838,0.447960,0.431738,1024
512,1.261387,0.802382,0.459005,0.439557,1024
320,1.259496,0.803637,0.455859,0.138599,1024
832,1.259475,0.802582,0.456893,0.143680,1024
704,1.259472,0.802558,0.456914,0.153638,1024
1024,1.261374,0.802837,0.458537,0.444790,1024
384,1.261374,0.802903,0.458471,0.440712,1024
448,1.259485,0.804149,0.455336,0.403667,1024
128,1.261370,0.802275,0.459095,0.437867,1024
768,1.261390,0.804069,0.457321,0.446910,1024
1088,1.259462,0.802381,0.457081,0.154407,1024
64,1.259462,0.802756,0.456706,0.151834,1024
487,1.292329,0.802793,0.489536,0.426018,1024
96,1.261799,0.802390,0.459409,0.406051,1024
1184,1.258094,0.803186,0.454908,0.442389,1024
1120,1.261793,0.802047,0.459746,0.417831,1024
800,1.258082,0.801849,0.456233,0.410720,1024
160,1.258082,0.801890,0.456192,0.399488,1024
544,1.258286,0.806208,0.452078,0.421324,1024
1248,1.261788,0.801898,0.459890,0.394009,1024
992,1.261810,0.802695,0.459115,0.392956,1024
480,1.261794,0.802293,0.459501,0.397855,1024
928,1.258370,0.813354,0.445016,0.403226,1024
672,1.258102,0.802460,0.455642,0.411037,1024
224,1.261810,0.802538,0.459272,0.407129,1024
217,1.274553,0.802863,0.471690,0.452142,1024
698,1.254893,0.802636,0.452257,0.442972,1024
954,1.254941,0.802903,0.452038,0.433439,1024
1082,1.255116,0.811084,0.444032,0.415335,1024
1146,1.254944,0.802568,0.452376,0.434587,1024
1210,1.255025,0.805891,0.449134,0.429430,1024
634,1.254943,0.802418,0.452525,0.431649,1024
442,1.254888,0.802478,0.452410,0.426464,1024
890,1.254947,0.802562,0.452385,0.435499,1024
