Rank,Total Time,Computation Time,Derived Communication Time,Measured Communication Time,Message Size
16,13.031143,12.842005,0.189138,0.178860,409600
24,13.028372,12.756916,0.271456,0.258513,409600
4,13.028643,12.764593,0.264050,0.219818,409600
0,13.028368,12.754781,0.273587,0.200096,409600
20,13.028828,12.771825,0.257003,0.226433,409600
28,13.028504,12.758985,0.269519,0.228199,409600
8,13.028381,12.755219,0.273162,0.259778,409600
12,13.028530,12.760384,0.268146,0.211197,409600
21,13.008799,12.777342,0.231457,0.186122,409600
1,13.008242,12.762777,0.245465,0.168224,409600
25,13.011232,12.814446,0.196786,0.181155,409600
2,13.028618,12.763983,0.264635,0.165919,409600
30,13.028785,12.768140,0.260645,0.222940,409600
14,13.029114,12.778530,0.250584,0.227220,409600
26,13.028875,12.770824,0.258051,0.255118,409600
19,13.008388,12.764515,0.243873,0.236557,409600
11,13.008374,12.763672,0.244702,0.204328,409600
7,13.008855,12.777585,0.231270,0.212924,409600
15,13.008509,12.767658,0.240851,0.217515,409600
27,13.011307,12.849900,0.161407,0.158837,409600
23,13.008531,12.766336,0.242195,0.199095,409600
3,13.008165,12.758635,0.249530,0.151238,409600
31,13.008440,12.765265,0.243175,0.217445,409600
9,13.008541,12.806615,0.201926,0.185319,409600
17,13.008427,12.771089,0.237338,0.224702,409600
22,13.028745,12.767285,0.261460,0.202312,409600
6,13.028751,12.768748,0.260003,0.227870,409600
18,13.030977,12.843969,0.187008,0.176865,409600
10,13.028704,12.766566,0.262138,0.225196,409600
13,13.008468,12.764804,0.243664,0.185782,409600
5,13.008546,12.767470,0.241076,0.186697,409600
29,13.008395,12.762659,0.245736,0.200698,409600
