Rank,Total Time,Computation Time,Derived Communication Time,Measured Communication Time,Message Size
4,2.208574,2.106033,0.102541,0.102536,289600
12,2.210149,2.121305,0.088844,0.088837,289600
0,2.208563,2.096221,0.112342,0.112335,289600
8,2.208142,2.098357,0.109785,0.109775,289600
9,2.194347,2.093999,0.100348,0.100340,289600
14,2.206872,2.086082,0.120790,0.120786,289600
2,2.202272,2.093463,0.108809,0.108805,289600
6,2.205991,2.081253,0.124738,0.124728,289600
10,2.205261,2.077678,0.127583,0.127575,289600
5,2.194495,2.073283,0.121212,0.121196,289600
13,2.196205,2.091836,0.104369,0.104367,289600
1,2.194188,2.080319,0.113869,0.113862,289600
15,2.196565,2.086526,0.110039,0.110030,289600
11,2.193629,2.081753,0.111876,0.111870,289600
7,2.195805,2.078131,0.117674,0.117670,289600
3,2.193696,2.070551,0.123145,0.123137,289600
