Rank,Total Time,Computation Time,Derived Communication Time,Measured Communication Time,Message Size
0,0.090488,0.036009,0.054479,0.054472,102400
64,0.090388,0.034866,0.055522,0.055521,102400
29,0.090065,0.036641,0.053424,0.053423,102400
93,0.090057,0.035562,0.054495,0.054489,102400
52,0.089767,0.036628,0.053139,0.053133,102400
116,0.089792,0.036603,0.053189,0.053181,102400
83,0.089858,0.036526,0.053332,0.053326,102400
19,0.089849,0.036558,0.053291,0.053288,102400
4,0.089804,0.035802,0.054002,0.053995,102400
30,0.089979,0.036076,0.053903,0.053895,102400
95,0.090287,0.036588,0.053699,0.053694,102400
31,0.090347,0.036776,0.053571,0.053563,102400
56,0.089759,0.036762,0.052997,0.052993,102400
120,0.089788,0.035521,0.054267,0.054261,102400
20,0.089882,0.036195,0.053687,0.053681,102400
84,0.090015,0.037389,0.052626,0.052622,102400
33,0.089783,0.036886,0.052897,0.052891,102400
71,0.089940,0.037893,0.052047,0.052043,102400
121,0.089833,0.036263,0.053570,0.053569,102400
49,0.089796,0.036715,0.053081,0.053076,102400
113,0.089846,0.035544,0.054302,0.054295,102400
99,0.089794,0.036665,0.053129,0.053127,102400
35,0.089735,0.036668,0.053067,0.053058,102400
72,0.089823,0.036347,0.053476,0.053471,102400
41,0.089820,0.035796,0.054024,0.054022,102400
46,0.089871,0.036773,0.053098,0.053090,102400
110,0.089920,0.036554,0.053366,0.053359,102400
5,0.089845,0.036210,0.053635,0.053624,102400
69,0.090247,0.036543,0.053704,0.053701,102400
123,0.089893,0.036888,0.053005,0.053000,102400
59,0.090012,0.037279,0.052733,0.052730,102400
76,0.090593,0.036324,0.054269,0.054262,102400
114,0.089768,0.037580,0.052188,0.052180,102400
50,0.089781,0.036676,0.053105,0.053103,102400
105,0.089829,0.037517,0.052312,0.052308,102400
97,0.089743,0.037260,0.052483,0.052475,102400
9,0.089846,0.036673,0.053173,0.053168,102400
78,0.090370,0.036418,0.053952,0.053947,102400
14,0.090342,0.036296,0.054046,0.054042,102400
3,0.089757,0.035458,0.054299,0.054295,102400
37,0.090021,0.037516,0.052505,0.052499,102400
101,0.090100,0.037239,0.052861,0.052857,102400
98,0.089722,0.035719,0.054003,0.054001,102400
34,0.089750,0.036969,0.052781,0.052781,102400
89,0.089821,0.036347,0.053474,0.053471,102400
63,0.090426,0.036553,0.053873,0.053868,102400
127,0.090551,0.036769,0.053782,0.053777,102400
122,0.089830,0.036061,0.053769,0.053765,102400
58,0.089853,0.036633,0.053220,0.053214,102400
22,0.090038,0.037674,0.052364,0.052360,102400
42,0.089885,0.038863,0.051022,0.051015,102400
106,0.089875,0.036536,0.053339,0.053337,102400
65,0.090035,0.036372,0.053663,0.053658,102400
60,0.090587,0.036926,0.053661,0.053658,102400
124,0.090502,0.035578,0.054924,0.054918,102400
2,0.089815,0.036723,0.053092,0.053086,102400
66,0.089742,0.035510,0.054232,0.054226,102400
54,0.089917,0.038286,0.051631,0.051626,102400
68,0.089955,0.036848,0.053107,0.053101,102400
126,0.090036,0.036143,0.053893,0.053888,102400
48,0.090161,0.035360,0.054801,0.054796,102400
39,0.089751,0.037459,0.052292,0.052285,102400
47,0.090217,0.036577,0.053640,0.053636,102400
17,0.090203,0.036843,0.053360,0.053350,102400
8,0.089870,0.036579,0.053291,0.053287,102400
82,0.089709,0.035805,0.053904,0.053896,102400
26,0.089883,0.036692,0.053191,0.053189,102400
108,0.090131,0.036241,0.053890,0.053882,102400
32,0.089873,0.034991,0.054882,0.054876,102400
96,0.089827,0.034811,0.055016,0.055006,102400
18,0.089757,0.036627,0.053130,0.053124,102400
11,0.090283,0.036716,0.053567,0.053561,102400
75,0.090337,0.036452,0.053885,0.053881,102400
12,0.090524,0.035991,0.054533,0.054528,102400
73,0.089742,0.036561,0.053181,0.053175,102400
24,0.089831,0.036730,0.053101,0.053097,102400
115,0.089803,0.036461,0.053342,0.053341,102400
44,0.090244,0.036709,0.053535,0.053528,102400
61,0.090330,0.036273,0.054057,0.054055,102400
