Rank,Total Time,Computation Time,Derived Communication Time,Measured Communication Time,Message Size
384,150.029878,2.035495,147.994383,147.994369,16777216
512,150.027766,1.954770,148.072996,148.072988,16777216
832,150.038690,2.008291,148.030399,148.030394,16777216
896,150.029974,1.857656,148.172318,148.172314,16777216
320,150.038683,1.918088,148.120595,148.120588,16777216
640,150.027510,1.955059,148.072451,148.072443,16777216
704,150.036447,2.114161,147.922286,147.922280,16777216
256,150.027211,1.940307,148.086904,148.086893,16777216
448,150.038516,2.104372,147.934144,147.934133,16777216
104,145.810326,1.729891,144.080435,144.080431,16777216
744,145.811561,1.774156,144.037405,144.037401,16777216
1005,145.024749,1.122832,143.901917,143.901911,16777216
648,145.303700,2.154554,143.149146,143.149138,16777216
712,145.304826,2.144050,143.160776,143.160771,16777216
8,145.304431,2.208960,143.095471,143.095464,16777216
328,145.306021,2.189154,143.116867,143.116862,16777216
584,145.305273,2.178077,143.127196,143.127191,16777216
840,145.306126,2.182924,143.123202,143.123200,16777216
904,145.299152,2.116165,143.182987,143.182982,16777216
520,145.300218,2.153102,143.147116,143.147110,16777216
456,145.305398,2.155768,143.149630,143.149621,16777216
264,145.303461,2.174734,143.128727,143.128724,16777216
392,145.303977,2.170974,143.133003,143.132999,16777216
478,149.273248,1.752146,147.521102,147.521096,16777216
862,149.273637,1.641884,147.631753,147.631747,16777216
798,149.266638,1.662351,147.604287,147.604282,16777216
222,149.057230,1.688525,147.368705,147.368697,16777216
286,149.261822,1.528654,147.733168,147.733161,16777216
606,149.272638,1.768370,147.504268,147.504261,16777216
94,149.272608,1.753847,147.518761,147.518754,16777216
990,149.272316,1.788971,147.483345,147.483337,16777216
414,149.266698,1.744336,147.522362,147.522353,16777216
158,149.206372,1.689527,147.516845,147.516839,16777216
926,149.266737,1.623155,147.643582,147.643580,16777216
709,147.994045,1.737453,146.256592,146.256585,16777216
389,148.076245,1.590497,146.485748,146.485733,16777216
22,146.037194,2.227583,143.809611,143.809604,16777216
978,142.955784,1.798653,141.157131,141.157123,16777216
722,142.955747,1.859852,141.095895,141.095895,16777216
466,142.955362,1.950821,141.004541,141.004539,16777216
658,142.956576,1.967829,140.988747,140.988736,16777216
146,142.955900,1.895036,141.060864,141.060860,16777216
274,142.931470,1.939291,140.992179,140.992175,16777216
402,142.953957,1.948286,141.005671,141.005660,16777216
18,142.955626,1.850400,141.105226,141.105219,16777216
786,142.955268,1.824089,141.131179,141.131174,16777216
530,142.955572,1.965525,140.990047,140.990042,16777216
594,142.955830,1.955287,141.000543,141.000536,16777216
850,142.956128,1.994247,140.961881,140.961874,16777216
914,142.955505,1.848413,141.107092,141.107087,16777216
82,142.956288,1.919683,141.036605,141.036600,16777216
210,142.931951,1.916147,141.015804,141.015799,16777216
338,142.954372,2.002982,140.951390,140.951384,16777216
719,143.208856,2.004016,141.204840,141.204832,16777216
79,143.131882,2.003853,141.128029,141.128018,16777216
207,143.209256,2.038859,141.170397,141.170392,16777216
271,143.208828,1.952610,141.256218,141.256209,16777216
527,143.204306,1.850219,141.354087,141.354081,16777216
143,143.208884,2.000906,141.207978,141.207972,16777216
911,143.208905,1.942979,141.265926,141.265917,16777216
591,143.204142,1.868598,141.335544,141.335536,16777216
655,143.208818,1.962711,141.246107,141.246092,16777216
847,143.208897,2.005670,141.203227,141.203221,16777216
463,143.209971,1.992273,141.217698,141.217692,16777216
15,143.132720,1.964855,141.167865,141.167860,16777216
975,143.208775,1.941388,141.267387,141.267378,16777216
335,143.209251,2.055817,141.153434,141.153428,16777216
399,143.208149,1.999932,141.208217,141.208213,16777216
442,143.898915,1.412187,142.486728,142.486724,16777216
698,143.570113,1.389057,142.181056,142.181055,16777216
826,144.145620,1.401919,142.743701,142.743693,16777216
186,143.345610,1.408998,141.936612,141.936608,16777216
570,144.161237,1.507610,142.653627,142.653618,16777216
459,145.883781,2.196325,143.687456,143.687451,16777216
715,145.884905,2.186078,143.698827,143.698819,16777216
267,145.880383,2.174095,143.706288,143.706283,16777216
523,145.833584,2.125206,143.708378,143.708369,16777216
587,145.881243,2.175553,143.705690,143.705683,16777216
843,145.885290,2.197882,143.687408,143.687404,16777216
971,145.878898,2.154316,143.724582,143.724579,16777216
779,145.879751,2.169098,143.710653,143.710650,16777216
651,145.880677,2.175964,143.704713,143.704707,16777216
331,145.885245,2.195006,143.690239,143.690235,16777216
203,145.884095,2.156124,143.727971,143.727965,16777216
395,145.878911,2.159241,143.719670,143.719663,16777216
907,145.880747,2.182380,143.698367,143.698358,16777216
139,145.876690,2.165019,143.711671,143.711665,16777216
75,145.885218,2.192105,143.693113,143.693105,16777216
11,145.880279,2.162012,143.718267,143.718257,16777216
64,150.038697,2.066808,147.971889,147.971876,16777216
192,150.030070,2.024280,148.005790,148.005784,16777216
768,150.030072,1.986156,148.043916,148.043910,16777216
0,150.029885,1.937788,148.092097,148.092090,16777216
576,150.038291,2.089584,147.948707,147.948699,16777216
128,149.951578,2.013261,147.938317,147.938309,16777216
960,150.038365,2.079626,147.958739,147.958734,16777216
280,145.177426,1.944732,143.232694,143.232688,16777216
344,145.181325,2.036012,143.145313,143.145305,16777216
408,145.180842,1.948252,143.232590,143.232580,16777216
984,145.180752,1.806590,143.374162,143.374155,16777216
600,145.181614,1.999726,143.181888,143.181883,16777216
728,145.181954,1.974303,143.207651,143.207646,16777216
792,145.180363,1.814627,143.365736,143.365729,16777216
88,145.180180,1.924757,143.255423,143.255421,16777216
856,145.181377,1.968940,143.212437,143.212433,16777216
472,145.181647,2.005277,143.176370,143.176361,16777216
216,145.177866,2.015428,143.162438,143.162430,16777216
367,143.437765,1.328969,142.108796,142.108795,16777216
1007,143.124716,1.165522,141.959194,141.959188,16777216
495,143.185615,1.332475,141.853140,141.853133,16777216
879,143.435165,1.369893,142.065272,142.065270,16777216
623,143.438677,1.285862,142.152815,142.152806,16777216
431,143.631051,1.990558,141.640493,141.640486,16777216
111,143.438851,1.374891,142.063960,142.063953,16777216
815,143.631846,2.028813,141.603033,141.603031,16777216
687,143.613350,2.001991,141.611359,141.611354,16777216
239,143.341452,1.357550,141.983902,141.983895,16777216
175,143.631817,2.051343,141.580474,141.580470,16777216
559,143.632141,1.882580,141.749561,141.749555,16777216
943,143.630145,1.976830,141.653315,141.653309,16777216
751,143.392826,1.376266,142.016560,142.016551,16777216
303,143.632619,2.055945,141.576674,141.576668,16777216
47,143.629590,1.983437,141.646153,141.646146,16777216
950,146.033082,2.155523,143.877559,143.877558,16777216
694,146.036710,2.183356,143.853354,143.853348,16777216
822,146.036937,2.180208,143.856729,143.856723,16777216
310,146.037303,2.196308,143.840995,143.840989,16777216
182,146.037482,2.168153,143.869329,143.869316,16777216
758,146.037850,2.232154,143.805696,143.805693,16777216
886,146.037968,2.196145,143.841823,143.841817,16777216
1014,146.037957,2.232691,143.805266,143.805258,16777216
630,146.038258,2.198338,143.839920,143.839915,16777216
566,146.037467,2.216658,143.820809,143.820804,16777216
54,146.036693,2.102259,143.934434,143.934428,16777216
502,146.038321,2.240239,143.798082,143.798080,16777216
118,146.037937,2.227998,143.809939,143.809930,16777216
374,146.037522,2.239797,143.797725,143.797721,16777216
246,146.038420,2.241453,143.796967,143.796962,16777216
438,146.035656,2.170293,143.865363,143.865357,16777216
273,142.200409,1.866835,140.333574,140.333565,16777216
346,143.125826,1.812393,141.313433,141.313429,16777216
154,143.334854,1.787653,141.547201,141.547194,16777216
794,143.334616,1.803476,141.531140,141.531131,16777216
730,143.126364,1.898710,141.227654,141.227650,16777216
218,143.126128,1.772363,141.353765,141.353755,16777216
666,143.335355,1.857715,141.477640,141.477635,16777216
922,143.335776,1.772601,141.563175,141.563169,16777216
282,143.244402,1.813577,141.430825,141.430813,16777216
90,143.126053,1.764848,141.361205,141.361197,16777216
26,143.324022,1.726404,141.597618,141.597611,16777216
602,143.120051,1.857334,141.262717,141.262714,16777216
410,143.335067,1.894512,141.440555,141.440546,16777216
858,143.125986,1.854255,141.271731,141.271729,16777216
474,143.125451,1.784407,141.341044,141.341040,16777216
538,143.335545,1.800175,141.535370,141.535360,16777216
986,143.126031,1.616252,141.509779,141.509767,16777216
353,150.048233,2.153830,147.894403,147.894402,16777216
993,150.048224,2.149558,147.898666,147.898656,16777216
673,150.045100,2.183859,147.861241,147.861237,16777216
481,150.048070,2.150602,147.897468,147.897458,16777216
225,150.045645,2.168765,147.876880,147.876876,16777216
865,150.048219,2.068131,147.980088,147.980079,16777216
821,146.047995,1.944948,144.103047,144.103045,16777216
678,145.799620,1.910045,143.889575,143.889569,16777216
422,145.810664,1.800542,144.010122,144.010116,16777216
166,145.845709,1.674753,144.170956,144.170950,16777216
614,145.850598,1.810413,144.040185,144.040181,16777216
486,145.850454,1.765829,144.084625,144.084616,16777216
934,145.846160,1.842246,144.003914,144.003912,16777216
998,145.826437,1.736987,144.089450,144.089441,16777216
230,145.570545,1.687109,143.883436,143.883433,16777216
358,145.741373,1.634040,144.107333,144.107322,16777216
102,145.849492,1.637326,144.212166,144.212161,16777216
