Rank,Total Time,Computation Time,Derived Communication Time,Measured Communication Time,Message Size
0,4.834997,4.539486,0.295511,0.295497,32768
266,4.805883,4.650569,0.155314,0.155303,32768
650,4.801073,4.627538,0.173535,0.173521,32768
931,4.772046,4.621605,0.150441,0.150437,32768
995,4.766784,4.426988,0.339796,0.339790,32768
803,4.748023,4.500777,0.247246,0.247241,32768
99,4.752706,4.421481,0.331225,0.331213,32768
355,4.775475,4.447720,0.327755,0.327743,32768
675,4.775442,4.565199,0.210243,0.210232,32768
227,4.768084,4.501049,0.267035,0.267031,32768
739,4.773191,4.437473,0.335718,0.335713,32768
611,4.775492,4.433385,0.342107,0.342104,32768
483,4.773047,4.452002,0.321045,0.321035,32768
547,4.777039,4.508510,0.268529,0.268519,32768
35,4.756002,4.497154,0.258848,0.258841,32768
291,4.772052,4.530348,0.241704,0.241700,32768
867,4.740498,4.400652,0.339846,0.339835,32768
163,4.768036,4.554866,0.213170,0.213159,32768
419,4.780153,4.545614,0.234539,0.234529,32768
81,4.780083,4.373422,0.406661,0.406650,32768
432,4.852305,4.638256,0.214049,0.214040,32768
48,4.848991,4.655897,0.193094,0.193081,32768
624,4.865420,4.449954,0.415466,0.415458,32768
176,4.862190,4.586216,0.275974,0.275963,32768
368,4.831790,4.533356,0.298434,0.298420,32768
816,4.862138,4.692309,0.169829,0.169819,32768
112,4.840004,4.528395,0.311609,0.311600,32768
240,4.845814,4.520243,0.325571,0.325560,32768
752,4.855105,4.489476,0.365629,0.365618,32768
304,4.849790,4.607278,0.242512,0.242504,32768
496,4.848388,4.520271,0.328117,0.328108,32768
1008,4.816499,4.524733,0.291766,0.291756,32768
560,4.867969,4.621624,0.246345,0.246334,32768
6,4.800097,4.537809,0.262288,0.262278,32768
838,4.785265,4.440510,0.344755,0.344741,32768
966,4.800452,4.423016,0.377436,0.377425,32768
326,4.808593,4.440658,0.367935,0.367927,32768
134,4.803853,4.510818,0.293035,0.293028,32768
646,4.804559,4.469499,0.335060,0.335051,32768
454,4.803709,4.413828,0.389881,0.389869,32768
710,4.796530,4.438146,0.358384,0.358376,32768
390,4.807693,4.512214,0.295479,0.295468,32768
262,4.816570,4.523886,0.292684,0.292673,32768
902,4.800382,4.482456,0.317926,0.317919,32768
