Rank,Total Time,Computation Time,Derived Communication Time,Measured Communication Time,Message Size
64,0.980479,0.874259,0.106220,0.106214,4096
0,0.981102,0.877818,0.103284,0.103278,4096
55,0.920223,0.876296,0.043927,0.043915,4096
119,0.920267,0.876945,0.043322,0.043309,4096
29,0.916490,0.879993,0.036497,0.036491,4096
39,0.916049,0.876349,0.039700,0.039691,4096
22,0.926132,0.875700,0.050432,0.050427,4096
1,0.903090,0.875628,0.027462,0.027456,4096
65,0.905231,0.876656,0.028575,0.028570,4096
69,0.908825,0.875469,0.033356,0.033348,4096
5,0.909721,0.876082,0.033639,0.033636,4096
88,0.954546,0.873593,0.080953,0.080943,4096
24,0.954936,0.875189,0.079747,0.079743,4096
110,0.931876,0.875376,0.056500,0.056496,4096
46,0.932230,0.876485,0.055745,0.055736,4096
13,0.903925,0.876955,0.026970,0.026962,4096
67,0.913166,0.874895,0.038271,0.038265,4096
50,0.916235,0.874656,0.041579,0.041566,4096
97,0.903085,0.874336,0.028749,0.028745,4096
33,0.903085,0.877719,0.025366,0.025363,4096
93,0.915994,0.875298,0.040696,0.040691,4096
32,0.980817,0.875706,0.105111,0.105109,4096
96,0.980846,0.878089,0.102757,0.102750,4096
17,0.901626,0.876493,0.025133,0.025130,4096
105,0.911008,0.874233,0.036775,0.036768,4096
41,0.911782,0.879837,0.031945,0.031941,4096
6,0.933043,0.874505,0.058538,0.058536,4096
70,0.932670,0.877961,0.054709,0.054698,4096
85,0.907831,0.877940,0.029891,0.029883,4096
21,0.909623,0.874367,0.035256,0.035249,4096
83,0.906738,0.878181,0.028557,0.028549,4096
19,0.907188,0.876475,0.030713,0.030708,4096
26,0.910991,0.877329,0.033662,0.033659,4096
90,0.910264,0.878902,0.031362,0.031356,4096
82,0.916067,0.871390,0.044677,0.044674,4096
57,0.921326,0.878369,0.042957,0.042949,4096
10,0.913707,0.876456,0.037251,0.037245,4096
74,0.913503,0.869269,0.044234,0.044234,4096
58,0.913741,0.879145,0.034596,0.034592,4096
122,0.913189,0.871763,0.041426,0.041415,4096
77,0.903206,0.874143,0.029063,0.029062,4096
101,0.909201,0.876820,0.032381,0.032374,4096
11,0.915375,0.874021,0.041354,0.041346,4096
75,0.914985,0.877022,0.037963,0.037949,4096
117,0.909636,0.876226,0.033410,0.033409,4096
43,0.915462,0.879542,0.035920,0.035914,4096
81,0.901227,0.877077,0.024150,0.024142,4096
34,0.914093,0.877833,0.036260,0.036249,4096
7,0.913968,0.877322,0.036646,0.036639,4096
71,0.913350,0.873688,0.039662,0.039657,4096
120,0.954837,0.877373,0.077464,0.077459,4096
56,0.954821,0.877104,0.077717,0.077711,4096
59,0.916025,0.877414,0.038611,0.038606,4096
3,0.914507,0.876682,0.037825,0.037820,4096
31,0.912561,0.878328,0.034233,0.034225,4096
45,0.902481,0.878766,0.023715,0.023714,4096
48,0.972299,0.878308,0.093991,0.093984,4096
40,0.955098,0.876187,0.078911,0.078910,4096
111,0.900978,0.874800,0.026178,0.026171,4096
78,0.931618,0.871770,0.059848,0.059842,4096
27,0.916116,0.879310,0.036806,0.036806,4096
15,0.902789,0.874908,0.027881,0.027878,4096
79,0.904234,0.872889,0.031345,0.031334,4096
125,0.913500,0.872619,0.040881,0.040873,4096
103,0.915822,0.874711,0.041111,0.041103,4096
95,0.912339,0.876451,0.035888,0.035881,4096
86,0.925938,0.876931,0.049007,0.049006,4096
123,0.915974,0.879236,0.036738,0.036737,4096
18,0.916949,0.875066,0.041883,0.041878,4096
92,0.943085,0.873821,0.069264,0.069255,4096
28,0.943509,0.877038,0.066471,0.066463,4096
108,0.945137,0.875229,0.069908,0.069903,4096
44,0.945392,0.877835,0.067557,0.067553,4096
76,0.945208,0.876479,0.068729,0.068717,4096
66,0.913427,0.877170,0.036257,0.036249,4096
2,0.914617,0.875196,0.039421,0.039416,4096
38,0.932720,0.876494,0.056226,0.056223,4096
127,0.912676,0.878910,0.033766,0.033761,4096
63,0.912425,0.876457,0.035968,0.035963,4096
9,0.912450,0.877428,0.035022,0.035017,4096
73,0.913550,0.875626,0.037924,0.037916,4096
115,0.904679,0.874767,0.029912,0.029904,4096
98,0.914093,0.874452,0.039641,0.039634,4096
37,0.909280,0.876366,0.032914,0.032902,4096
91,0.915570,0.875107,0.040463,0.040455,4096
89,0.920923,0.877237,0.043686,0.043684,4096
62,0.921941,0.876825,0.045116,0.045112,4096
