Rank,Total Time,Computation Time,Derived Communication Time,Measured Communication Time,Message Size
1152,5.549102,0.053046,5.496056,5.496052,2097152
960,5.545057,0.053932,5.491125,5.491115,2097152
147,5.465904,0.091447,5.374457,5.374450,2097152
531,5.469552,0.086440,5.383112,5.383109,2097152
403,5.423042,0.056657,5.366385,5.366378,2097152
979,5.465480,0.078252,5.387228,5.387222,2097152
1107,5.464728,0.072942,5.391786,5.391777,2097152
1235,5.466065,0.072793,5.393272,5.393269,2097152
595,5.465708,0.065393,5.400315,5.400309,2097152
19,5.468855,0.079306,5.389549,5.389545,2097152
275,5.469059,0.101603,5.367456,5.367452,2097152
915,5.469132,0.098272,5.370860,5.370855,2097152
339,5.468833,0.091402,5.377431,5.377422,2097152
467,5.469029,0.089648,5.379381,5.379369,2097152
851,5.468996,0.086810,5.382186,5.382176,2097152
1171,5.469381,0.079555,5.389826,5.389824,2097152
659,5.464286,0.059190,5.405096,5.405092,2097152
83,5.464573,0.066235,5.398338,5.398334,2097152
723,5.453654,0.066361,5.387293,5.387288,2097152
787,5.464303,0.092113,5.372190,5.372181,2097152
372,5.538526,0.054650,5.483876,5.483873,2097152
990,5.510685,0.058512,5.452173,5.452168,2097152
1054,5.511804,0.079635,5.432169,5.432167,2097152
478,5.509587,0.057228,5.452359,5.452354,2097152
862,5.492400,0.050343,5.442057,5.442056,2097152
1182,5.513136,0.081578,5.431558,5.431551,2097152
30,5.513454,0.082593,5.430861,5.430856,2097152
286,5.512871,0.073872,5.438999,5.438990,2097152
926,5.513254,0.072008,5.441246,5.441239,2097152
1246,5.513608,0.072006,5.441602,5.441596,2097152
542,5.498835,0.066409,5.432426,5.432420,2097152
670,5.509059,0.072421,5.436638,5.436636,2097152
350,5.501346,0.054342,5.447004,5.447000,2097152
414,5.493465,0.052054,5.441411,5.441406,2097152
158,5.507485,0.065479,5.442006,5.441999,2097152
606,5.512788,0.065098,5.447690,5.447685,2097152
734,5.511761,0.062591,5.449170,5.449161,2097152
798,5.513555,0.083578,5.429977,5.429974,2097152
1118,5.508669,0.057146,5.451523,5.451515,2097152
222,5.513626,0.072421,5.441205,5.441200,2097152
94,5.513640,0.071991,5.441649,5.441645,2097152
133,5.469103,0.071060,5.398043,5.398036,2097152
645,5.467755,0.064914,5.402841,5.402834,2097152
453,5.457639,0.057640,5.399999,5.399994,2097152
261,5.469375,0.070280,5.399095,5.399091,2097152
1157,5.461929,0.056199,5.405730,5.405726,2097152
1221,5.471685,0.092814,5.378871,5.378865,2097152
5,5.469049,0.070011,5.399038,5.399036,2097152
325,5.466583,0.061706,5.404877,5.404873,2097152
1093,5.473563,0.102837,5.370726,5.370721,2097152
389,5.459475,0.056359,5.403116,5.403112,2097152
901,5.452224,0.054199,5.398025,5.398024,2097152
773,5.466801,0.060438,5.406363,5.406356,2097152
