Rank,Total Time,Computation Time,Derived Communication Time,Measured Communication Time,Message Size
384,9.084837,8.415813,0.669024,0.669012,4096
640,9.025332,8.762770,0.262562,0.262547,4096
896,9.054426,8.532740,0.521686,0.521678,4096
110,9.036286,8.692440,0.343846,0.343839,4096
558,9.088907,8.727698,0.361209,0.361202,4096
942,9.043615,8.760877,0.282738,0.282730,4096
686,9.053604,8.902768,0.150836,0.150826,4096
494,9.045066,8.707760,0.337306,0.337301,4096
430,9.049310,8.729557,0.319753,0.319740,4096
366,9.005403,8.675712,0.329691,0.329679,4096
1006,9.040962,8.684161,0.356801,0.356793,4096
184,9.055557,8.623390,0.432167,0.432159,4096
56,9.067215,8.531678,0.535537,0.535521,4096
1016,9.055899,8.559148,0.496751,0.496742,4096
952,9.045651,8.603548,0.442103,0.442088,4096
376,9.048011,8.614138,0.433873,0.433859,4096
824,9.046594,8.646254,0.400340,0.400336,4096
248,9.046258,8.553844,0.492414,0.492404,4096
312,9.034101,8.588972,0.445129,0.445121,4096
472,9.078107,8.608823,0.469284,0.469273,4096
536,9.065515,8.532226,0.533289,0.533287,4096
24,9.057846,8.401159,0.656687,0.656672,4096
280,9.032144,8.428935,0.603209,0.603193,4096
920,9.048649,8.557463,0.491186,0.491173,4096
520,9.090494,8.345193,0.745301,0.745296,4096
840,9.074063,8.528843,0.545220,0.545210,4096
264,9.105353,8.267716,0.837637,0.837624,4096
776,9.102892,8.362507,0.740385,0.740375,4096
584,9.054868,8.517765,0.537103,0.537092,4096
328,9.085284,8.477721,0.607563,0.607549,4096
456,9.050986,8.535606,0.515380,0.515367,4096
712,9.069044,8.441358,0.627686,0.627672,4096
136,9.072602,8.283692,0.788910,0.788894,4096
904,9.067805,8.326560,0.741245,0.741232,4096
8,9.100994,8.428129,0.672865,0.672858,4096
200,9.083162,8.516607,0.566555,0.566542,4096
72,9.081498,8.471471,0.610027,0.610018,4096
968,9.083567,8.586536,0.497031,0.497024,4096
648,9.074300,8.367766,0.706534,0.706530,4096
392,9.069503,8.407938,0.661565,0.661547,4096
293,9.047318,8.327273,0.720045,0.720039,4096
842,9.085066,8.473968,0.611098,0.611081,4096
921,9.012856,8.577326,0.435530,0.435519,4096
729,8.987775,8.647466,0.340309,0.340300,4096
25,9.023881,8.477745,0.546136,0.546127,4096
217,9.018010,8.672242,0.345768,0.345756,4096
601,9.030469,8.698439,0.332030,0.332019,4096
281,8.989565,8.477182,0.512383,0.512372,4096
537,9.020508,8.515922,0.504586,0.504580,4096
985,9.026838,8.665282,0.361556,0.361544,4096
347,9.026152,8.787468,0.238684,0.238674,4096
667,9.012931,8.772552,0.240379,0.240372,4096
987,9.008957,8.804814,0.204143,0.204128,4096
475,9.036352,8.789276,0.247076,0.247068,4096
731,9.016291,8.832377,0.183914,0.183908,4096
155,9.011682,8.784826,0.226856,0.226844,4096
795,9.008791,8.924145,0.084646,0.084536,4096
539,9.015473,8.787623,0.227850,0.227850,4096
283,9.004646,8.853359,0.151287,0.151273,4096
603,9.009894,8.844339,0.165555,0.165546,4096
859,9.012440,8.785755,0.226685,0.226673,4096
27,9.034482,8.745673,0.288809,0.288801,4096
411,9.041738,8.733225,0.308513,0.308498,4096
923,8.998774,8.745119,0.253655,0.253650,4096
91,9.019939,8.814120,0.205819,0.205816,4096
219,9.002412,8.693241,0.309171,0.309153,4096
860,8.997682,8.435917,0.561765,0.561755,4096
220,8.974758,8.307491,0.667267,0.667255,4096
412,9.062460,8.458204,0.604256,0.604245,4096
604,8.996169,8.393972,0.602197,0.602178,4096
668,9.030388,8.613065,0.417323,0.417310,4096
284,9.034476,8.652066,0.382410,0.382401,4096
92,9.037128,8.466921,0.570207,0.570198,4096
924,9.011647,8.626039,0.385608,0.385597,4096
348,9.046484,8.406472,0.640012,0.639999,4096
796,9.031419,8.684790,0.346629,0.346624,4096
476,9.043845,8.403335,0.640510,0.640507,4096
988,9.032690,8.434016,0.598674,0.598661,4096
732,9.005585,8.406533,0.599052,0.599036,4096
28,9.060716,8.566357,0.494359,0.494342,4096
156,9.023733,8.644083,0.379650,0.379638,4096
540,9.032419,8.613145,0.419274,0.419266,4096
574,9.035789,8.484839,0.550950,0.550945,4096
766,8.963603,8.371652,0.591951,0.591949,4096
702,8.976009,8.646074,0.329935,0.329926,4096
